event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1921-1930,1931-1940,3.9115039357801646,0.0,9,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
1,1931-1940,1941-1950,2.4841169569577213,0.0,8,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
2,1941-1950,1951-1960,2.7767936328417524,0.001,7,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
3,1951-1960,1961-1970,2.8276052385645984,0.004,6,"1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",consecutive
4,1961-1970,1971-1980,2.810069775414317,0.003,1,1971-1980,consecutive
5,1971-1980,1981-1990,2.7727533362383268,0.004,4,"1981-1990,1991-2000,2001-2010,2011-2018",consecutive
6,1981-1990,1991-2000,3.253171544605891,0.0,3,"1991-2000,2001-2010,2011-2018",consecutive
7,2001-2010,2011-2018,2.9490598674299076,0.0,1,2011-2018,consecutive
8,1901-1910,1921-1930,3.2299905698876343,0.015,2,"1911-1920,1921-1930",sudden_shift
