event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,9.400441040847175,0.008,1,1911-1920,consecutive
1,2001-2010,2011-2018,7.858364534833385,0.01,1,2011-2018,consecutive
2,1921-1930,1991-2000,13.237893199523137,0.012,7,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
3,1921-1930,2001-2010,9.590613738963643,0.049,8,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
4,1951-1960,1991-2000,13.500957325196708,0.006,4,"1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
