null_drift_magnitude
88.63168146828885
76.91510558386925
96.15455421308248
68.66412441956443
71.97332571789921
90.33182977359509
78.46626196708883
99.0709832635492
115.06174723516081
94.26340272851247
74.90938082601227
61.54939143138173
106.38384523808891
99.27564543059508
98.66180033290347
80.43426304262387
85.27786754399663
90.88562204018884
70.42675465023713
88.31868158908209
92.13395572579134
88.76209615832737
102.31963946371087
84.88944013364203
103.7434485724127
62.06247472148291
65.1089389639551
83.41754021239542
79.27011553395057
73.47416643938324
73.29371871099464
102.39789401451667
78.73711983852658
73.55689125259535
81.53724356276116
68.89464105153623
89.25187360320831
79.5811519335815
67.1332185795598
84.28124509254569
88.82193324374532
63.535439624554506
87.58805006941077
102.405192610477
92.37760521558978
70.32126324401742
99.83297242545899
68.93608397819534
72.1959192935036
80.56064918911979
82.80937544904025
80.58795024354187
73.2768459035367
84.79194131822338
84.0492282603243
66.12567776613948
80.70486655421394
68.51939956837721
70.44857068637326
75.80099604642457
95.27072945169527
71.52034119238954
75.27602790782352
91.75732181977621
78.06659543261105
92.23737385532529
78.28234528241217
70.5256274463304
79.60701052174046
94.03112048447038
102.99662194082153
117.29976277033536
90.76096309645659
74.2597001614301
77.85505135700457
112.82921745297074
94.64823198894491
101.32399684401871
64.82648019357738
103.77111222123187
78.45632412455102
85.1240147709782
76.77163651562874
75.444971284133
88.9222801734871
89.63524602062239
67.28190156706114
69.62527615930811
76.93269650105795
85.77444377207219
82.79206338439859
92.29635551878101
92.17922951808448
96.10204451053869
97.04538788513439
95.21511990116797
74.713001214145
81.97608642209424
84.49979105693215
89.95584738499333
79.19743946999448
101.01956743942122
68.4507518366048
74.72096552910892
72.59190513687795
69.88095190874812
71.809768644947
106.02099417771971
107.15503003471524
105.80102686362444
72.9747894276357
101.72424915833862
72.1059403039045
85.09884646103389
66.70688582786813
104.92399774307405
72.86525812023889
93.20488544345635
92.01746684082003
75.15686545146623
95.80006997267536
98.3714998069892
97.54835696864073
74.60064842213609
83.34142377871916
91.37357865361624
95.55354456484179
74.62439807315123
68.91974682468366
83.62180462384637
102.43701779712016
63.96381722375249
71.0024335190725
85.64858685678445
86.15419327583481
76.3434496678286
99.2953509676117
85.01159887459346
95.76680908984447
80.76718494648259
84.38778560203873
72.97213485409351
78.07336897530547
108.45018639103188
74.93027270902432
97.25910641091161
112.2790735258355
70.10987243244244
77.40908591937227
124.04225624687497
98.29965823145874
92.11714611244118
123.61009431179446
78.034424711732
67.55142129158304
100.00682683743601
97.56035105117188
70.2209355439882
114.88139079041441
116.95522937108728
85.93346522276572
80.95927904382039
68.4039360203668
69.6481180555717
91.19712139661964
75.84239217656834
59.36951159180737
107.57289640432036
81.59614956045384
70.6311423030981
86.42541484270293
92.00357232007177
87.61463417476739
69.76417048776143
86.0865624718416
67.38244727233
62.520461692689764
73.57318218127924
111.87162799733345
82.49818805228067
77.83981949924089
80.137206988658
