,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,17.015456833057307,15.737876077945115,20.53903363439713,16.860265406928274,18.038247510682872,17.553845639552442,14.450691203856472,13.90777877564715,13.695392265662921,13.565386776774648
1921-1930,17.015456833057307,0.0,14.370749808644959,20.03777184090118,16.305795407629954,16.036645949959595,18.61491784049599,14.746365958455693,14.096178378073382,13.48153218135117,12.785010756771376
1931-1940,15.737876077945115,14.370749808644959,0.0,20.225069348200375,16.456850951615866,15.67201454524342,16.073422911927654,12.257252604672061,11.6577804759419,11.564535214802634,10.926336281796166
1941-1950,20.53903363439713,20.03777184090118,20.225069348200375,0.0,21.011432601451382,21.399438172651465,22.467967439818256,19.2487194999194,18.619575545227676,18.35065356412705,17.393349213997528
1951-1960,16.860265406928274,16.305795407629954,16.456850951615866,21.011432601451382,0.0,17.469604190151372,17.392643980689783,14.892685166651246,14.03321345385982,13.620842922987011,13.862006994976719
1961-1970,18.038247510682872,16.036645949959595,15.67201454524342,21.399438172651465,17.469604190151372,0.0,18.17657361698252,14.147849750761385,13.1971933244813,12.709792842979951,12.662917475232558
1971-1980,17.553845639552442,18.61491784049599,16.073422911927654,22.467967439818256,17.392643980689783,18.17657361698252,0.0,15.616763928393285,14.208966454498439,14.253878293417605,14.74179969452387
1981-1990,14.450691203856472,14.746365958455693,12.257252604672061,19.2487194999194,14.892685166651246,14.147849750761385,15.616763928393285,0.0,7.432562318713458,7.865030445446424,8.026735087209813
1991-2000,13.90777877564715,14.096178378073382,11.6577804759419,18.619575545227676,14.03321345385982,13.1971933244813,14.208966454498439,7.432562318713458,0.0,6.011789334466132,6.3382050111729615
2001-2010,13.695392265662921,13.48153218135117,11.564535214802634,18.35065356412705,13.620842922987011,12.709792842979951,14.253878293417605,7.865030445446424,6.011789334466132,0.0,5.311595766525954
2011-2018,13.565386776774648,12.785010756771376,10.926336281796166,17.393349213997528,13.862006994976719,12.662917475232558,14.74179969452387,8.026735087209813,6.3382050111729615,5.311595766525954,0.0
