,1901-1910,1941-1950,1951-1960,1961-1970,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,9.255939790190233,14.462919864388313,8.240122644893043,8.650927175862387,9.092830829541626,10.0112151618824,7.858451314684478
1941-1950,9.255939790190233,0.0,14.468538551897739,7.609022759670474,10.276952716929157,10.768603812666003,11.54446311348128,9.421924236145408
1951-1960,14.462919864388313,14.468538551897739,0.0,12.41997547249321,14.694204906811207,14.52971584761384,15.23215520033624,13.968009544524241
1961-1970,8.240122644893043,7.609022759670474,12.41997547249321,0.0,9.080546928381432,10.035232956808283,11.005348689466787,8.695868101443407
1981-1990,8.650927175862387,10.276952716929157,14.694204906811207,9.080546928381432,0.0,2.6814616492145755,3.283914524748956,2.6899143051867282
1991-2000,9.092830829541626,10.768603812666003,14.52971584761384,10.035232956808283,2.6814616492145755,0.0,1.9171890345563265,2.4689827988611013
2001-2010,10.0112151618824,11.54446311348128,15.23215520033624,11.005348689466787,3.283914524748956,1.9171890345563265,0.0,3.3651238736567737
2011-2018,7.858451314684478,9.421924236145408,13.968009544524241,8.695868101443407,2.6899143051867282,2.4689827988611013,3.3651238736567737,0.0
