timespan_1,timespan_2,distance,drift_magnitude,p_value
1991-2000,2001-2010,1,3.3015096494008134,0.01
1991-2000,2011-2018,2,5.193572600203633,0.012
2001-2010,2011-2018,1,4.421662855987726,0.036
