,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.787,0.621,0.591,0.979,0.41,0.593,0.657,0.768,0.343,0.42,0.075
1911-1920,0.787,0.0,0.196,0.822,0.721,0.138,0.358,0.525,0.33,0.136,0.35,0.119
1921-1930,0.621,0.196,0.0,0.605,0.103,0.015,0.621,0.574,0.414,0.273,0.991,0.066
1931-1940,0.591,0.822,0.605,0.0,0.571,0.036,0.478,0.686,0.424,0.213,0.679,0.044
1941-1950,0.979,0.721,0.103,0.571,0.0,0.192,0.279,0.294,0.202,0.044,0.135,0.164
1951-1960,0.41,0.138,0.015,0.036,0.192,0.0,0.029,0.062,0.032,0.01,0.011,0.925
1961-1970,0.593,0.358,0.621,0.478,0.279,0.029,0.0,0.501,0.42,0.39,0.754,0.474
1971-1980,0.657,0.525,0.574,0.686,0.294,0.062,0.501,0.0,0.434,0.466,0.718,0.635
1981-1990,0.768,0.33,0.414,0.424,0.202,0.032,0.42,0.434,0.0,0.258,0.412,0.791
1991-2000,0.343,0.136,0.273,0.213,0.044,0.01,0.39,0.466,0.258,0.0,0.698,0.471
2001-2010,0.42,0.35,0.991,0.679,0.135,0.011,0.754,0.718,0.412,0.698,0.0,0.478
2011-2018,0.075,0.119,0.066,0.044,0.164,0.925,0.474,0.635,0.791,0.471,0.478,0.0
