synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10649,blatt,1901-1910,1911-1920,0.010978924098129013,0.21737800605769278
s10649,blatt,1911-1920,1921-1930,0.01069318427269604,0.8654183679341174
s10649,blatt,1921-1930,1931-1940,0.015973491131196817,0.6714386516412915
s10649,blatt,1931-1940,1941-1950,0.01560749864765867,0.5515117719266153
s10649,blatt,1941-1950,1951-1960,0.025482493000860043,0.5812599765487175
s10649,blatt,1951-1960,1961-1970,0.006008512244808469,0.38475698001190334
s10649,blatt,1961-1970,1971-1980,0.012970733083748303,0.4664850247582587
s10649,blatt,1971-1980,1981-1990,0.005289551399806632,0.27458201474404603
s10649,blatt,1981-1990,1991-2000,0.02717092197003685,0.16314546754715453
s10649,blatt,1991-2000,2001-2010,0.004938326999901899,0.4175143331711881
