timespan_1,timespan_2,distance,drift_magnitude,p_value
1901-1910,2001-2010,10,48.40982344659166,0.006
1911-1920,1921-1930,1,69.74607929051236,0.006
1921-1930,2001-2010,8,64.43113963793954,0.008
1971-1980,2001-2010,3,35.050288093636155,0.018
1901-1910,2011-2018,11,43.84732000400891,0.019
1911-1920,1931-1940,2,53.208186615702715,0.021
1901-1910,1911-1920,1,52.39814358617518,0.028
1921-1930,2011-2018,9,58.87236490482591,0.028
1931-1940,2001-2010,7,46.27477092251552,0.034
1921-1930,1961-1970,4,57.97754215961027,0.036
1911-1920,1971-1980,6,43.06225535824832,0.039
1921-1930,1991-2000,7,56.40138645369839,0.041
1981-1990,2001-2010,2,29.927656576568076,0.044
1901-1910,1961-1970,6,41.4409845993703,0.049
