,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.028,0.788,0.817,0.652,0.163,0.049,0.357,0.11,0.061,0.006,0.019
1911-1920,0.028,0.0,0.006,0.021,0.236,0.401,0.252,0.039,0.068,0.199,0.547,0.382
1921-1930,0.788,0.006,0.0,0.398,0.295,0.091,0.036,0.117,0.071,0.041,0.008,0.028
1931-1940,0.817,0.021,0.398,0.0,0.645,0.332,0.123,0.713,0.194,0.168,0.034,0.093
1941-1950,0.652,0.236,0.295,0.645,0.0,0.546,0.619,0.566,0.439,0.517,0.384,0.589
1951-1960,0.163,0.401,0.091,0.332,0.546,0.0,0.748,0.605,0.477,0.871,0.398,0.465
1961-1970,0.049,0.252,0.036,0.123,0.619,0.748,0.0,0.316,0.091,0.271,0.092,0.234
1971-1980,0.357,0.039,0.117,0.713,0.566,0.605,0.316,0.0,0.202,0.26,0.018,0.069
1981-1990,0.11,0.068,0.071,0.194,0.439,0.477,0.091,0.202,0.0,0.794,0.044,0.068
1991-2000,0.061,0.199,0.041,0.168,0.517,0.871,0.271,0.26,0.794,0.0,0.223,0.283
2001-2010,0.006,0.547,0.008,0.034,0.384,0.398,0.092,0.018,0.044,0.223,0.0,0.254
2011-2018,0.019,0.382,0.028,0.093,0.589,0.465,0.234,0.069,0.068,0.283,0.254,0.0
