synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s42868,atmosphäre,1901-1910,1911-1920,0.33237633333679967,0.2823785577418627
s42868,atmosphäre,1911-1920,1921-1930,0.11701239489161368,0.013560457822023352
s42868,atmosphäre,1921-1930,1931-1940,0.03709733729422021,0.08069572661074452
s42868,atmosphäre,1931-1940,1941-1950,0.05330523825271932,0.08655043083961021
s42868,atmosphäre,1941-1950,1951-1960,0.34119576929381473,0.2607044057277018
s42868,atmosphäre,1951-1960,1961-1970,0.0534026609993677,0.07707198743875576
s42868,atmosphäre,1961-1970,1971-1980,0.06471116133718571,0.12534053259547612
s42868,atmosphäre,1971-1980,1981-1990,0.11557555163450396,0.11960243588617864
s42868,atmosphäre,1981-1990,1991-2000,0.039869017018286934,0.08319004430728458
s42868,atmosphäre,1991-2000,2001-2010,0.04569053026396717,0.14202196624196867
