synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s29644,zeitung,1901-1910,1911-1920,0.3922753678098161,0.023416689832201163
s29644,zeitung,1911-1920,1921-1930,0.35263000650266646,0.017133917018619542
s29644,zeitung,1921-1930,1931-1940,0.3262597975806544,0.06024695650791329
s29644,zeitung,1931-1940,1941-1950,0.5227098829977899,0.18101736321817172
s29644,zeitung,1941-1950,1951-1960,0.36660271658279503,0.036227050850742605
s29644,zeitung,1951-1960,1961-1970,0.16215860770946797,0.06810685867291726
s29644,zeitung,1961-1970,1971-1980,0.3074701893730923,0.048397468413450724
s29644,zeitung,1971-1980,1981-1990,0.32155275092468966,0.09813453271024226
s29644,zeitung,1981-1990,1991-2000,0.16234019846887232,0.05797220240827642
s29644,zeitung,1991-2000,2001-2010,0.07822961433862873,0.04187462332435032
