synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s7419,decke,1901-1910,1911-1920,0.08041137896077241,0.1961762571542922
s7419,decke,1911-1920,1921-1930,0.06267796197086731,0.06144776375083513
s7419,decke,1921-1930,1931-1940,0.06906863888129025,0.09834198500137842
s7419,decke,1931-1940,1941-1950,0.07194125558432991,0.08238165064770944
s7419,decke,1941-1950,1951-1960,0.06049604714429978,0.14340357358796
s7419,decke,1951-1960,1961-1970,0.251010110153323,0.2291954144667309
s7419,decke,1961-1970,1971-1980,0.10184485346001938,0.040074385843372674
s7419,decke,1971-1980,1981-1990,0.16942601735723098,0.07556319166023928
s7419,decke,1981-1990,1991-2000,0.08909233806605373,0.047779416970455124
s7419,decke,1991-2000,2001-2010,0.09154697421723051,0.21294224190681044
