event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,2001-2010,2011-2018,22.9368858222397,0.016,1,2011-2018,consecutive
1,1931-1940,2001-2010,22.484412162814234,0.013,7,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010",sudden_shift
