synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s50968,virus,1901-1910,1911-1920,0.09144877569539388,0.2866593838089663
s50968,virus,1911-1920,1921-1930,0.11509998803533664,0.09546817579542126
s50968,virus,1921-1930,1931-1940,0.08527023602951365,0.12263795473831235
s50968,virus,1931-1940,1941-1950,0.05937345002638739,0.29450905406609473
s50968,virus,1941-1950,1951-1960,0.07648212884804523,0.13205266051398165
s50968,virus,1951-1960,1961-1970,0.014028031256343656,0.09935765117621659
s50968,virus,1961-1970,1971-1980,0.026191624160775622,0.050512145798625355
s50968,virus,1971-1980,1981-1990,0.013040946334644745,0.08497819532143804
s50968,virus,1981-1990,1991-2000,0.015632018118198053,0.11543002440008121
s50968,virus,1991-2000,2001-2010,0.046743713898882044,0.26586160691177535
