,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1901-1910,0.0,177.7154024376508,212.23652563446268,283.92426646487604,155.23309285777373,864.2000298092194,200.4479484619424,246.49722907933113,248.26319823552575,243.5392051828779,275.6687440793916
1911-1920,177.7154024376508,0.0,210.2519725401517,283.23382242747954,142.64002350533158,864.0220203340036,220.64745363744564,258.3425955082962,264.33351819051774,256.353679952618,276.09651225931424
1921-1930,212.23652563446268,210.2519725401517,0.0,182.4468051069637,194.5564053263995,733.7624653187307,282.90008574243683,284.0656490451658,300.17779075668955,304.4907554600922,236.9517415383433
1931-1940,283.92426646487604,283.23382242747954,182.4468051069637,0.0,266.4483398913247,638.9317033190728,303.32079681440393,350.51575587460803,329.79812397890913,333.59508998011023,310.33856974059717
1941-1950,155.23309285777373,142.64002350533158,194.5564053263995,266.4483398913247,0.0,855.0094265737379,184.77917219672153,220.3709925051642,231.6436678703808,227.69133731646323,259.36588472431913
1951-1960,864.2000298092194,864.0220203340036,733.7624653187307,638.9317033190728,855.0094265737379,0.0,873.5218013653027,904.8192685484848,877.9888867912985,886.3002975477856,835.9137738930363
1961-1970,200.4479484619424,220.64745363744564,282.90008574243683,303.32079681440393,184.77917219672153,873.5218013653027,0.0,267.88291658429387,244.24901801218107,232.72827860015042,317.89789163685475
1971-1980,246.49722907933113,258.3425955082962,284.0656490451658,350.51575587460803,220.3709925051642,904.8192685484848,267.88291658429387,0.0,310.936043941461,300.04345546861043,339.8102147142816
1981-1990,248.26319823552575,264.33351819051774,300.17779075668955,329.79812397890913,231.6436678703808,877.9888867912985,244.24901801218107,310.936043941461,0.0,251.56479983193685,343.31864933553436
2001-2010,243.5392051828779,256.353679952618,304.4907554600922,333.59508998011023,227.69133731646323,886.3002975477856,232.72827860015042,300.04345546861043,251.56479983193685,0.0,340.8197711352544
2011-2018,275.6687440793916,276.09651225931424,236.9517415383433,310.33856974059717,259.36588472431913,835.9137738930363,317.89789163685475,339.8102147142816,343.31864933553436,340.8197711352544,0.0
