synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s7419,decke,1901-1910,1911-1920,0.005789882140257486,0.35084396745242796
s7419,decke,1911-1920,1921-1930,0.025608971203446528,0.1837508640100568
s7419,decke,1921-1930,1931-1940,0.008619274990788597,0.15564783034376223
s7419,decke,1931-1940,1941-1950,0.023021814068664527,0.8366085861345692
s7419,decke,1941-1950,1951-1960,0.027508971752134435,0.3255989695331295
s7419,decke,1951-1960,1961-1970,0.03281420555349188,0.37238289006430286
s7419,decke,1961-1970,1971-1980,0.041696341051565576,0.3416002753508559
s7419,decke,1971-1980,1981-1990,0.03677753959611567,0.15066328503861845
s7419,decke,1981-1990,1991-2000,0.014532116067156105,0.32562221068392566
s7419,decke,1991-2000,2001-2010,0.026512897594914514,0.0983002401211727
