timespan_1,timespan_2,distance,drift_magnitude,p_value
1901-1910,1981-1990,8,9.286008169375581,0.0
1901-1910,2011-2018,11,8.474425952455034,0.0
1901-1910,1991-2000,9,7.240821050165709,0.005
1921-1930,1981-1990,6,8.028705874150795,0.021
1961-1970,1991-2000,3,8.39551369995403,0.023
1931-1940,1981-1990,5,7.497640492174146,0.026
1921-1930,2011-2018,9,7.109177722239775,0.028
1931-1940,2011-2018,8,6.646756534724302,0.042
1941-1950,2011-2018,7,7.03806825085064,0.042
