event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1981-1990,9.286008169375581,0.0,8,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
1,1901-1910,1991-2000,7.240821050165709,0.005,9,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000",sudden_shift
2,1901-1910,2011-2018,8.474425952455034,0.0,11,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
3,1921-1930,1981-1990,8.028705874150795,0.021,6,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
4,1921-1930,2011-2018,7.109177722239775,0.028,9,"1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
5,1931-1940,1981-1990,7.497640492174146,0.026,5,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990",sudden_shift
6,1931-1940,2011-2018,6.646756534724302,0.042,8,"1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
7,1941-1950,2011-2018,7.03806825085064,0.042,7,"1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018",sudden_shift
8,1961-1970,1991-2000,8.39551369995403,0.023,3,"1971-1980,1981-1990,1991-2000",sudden_shift
