,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1911-1920,0.0,5.388203884824965,5.275938803412891,7.683517394895826,6.399623813096462,4.897754202111003,4.369507359624931,5.599407264651685,4.665633552726548,4.252131211249556,4.954550836490852
1921-1930,5.388203884824965,0.0,3.3260659971987896,5.6182872872967495,6.17937469257494,6.148641581687502,3.6725726666214853,7.068250046986979,2.829794243433044,3.3420087009731416,3.0021765631413024
1931-1940,5.275938803412891,3.3260659971987896,0.0,5.278779940758977,6.106172639792185,5.313380627547917,3.135762115749096,7.0019469161077454,2.193894661152769,2.6009289178757014,2.452007445975999
1941-1950,7.683517394895826,5.6182872872967495,5.278779940758977,0.0,8.0550955988358,8.752743555327827,5.653041988395146,10.458712046955203,5.224221666683367,5.707733352048648,5.023544681858374
1951-1960,6.399623813096462,6.17937469257494,6.106172639792185,8.0550955988358,0.0,6.5029629008633885,5.12313449199789,7.158328376426478,5.222113450490629,5.095407058004492,5.827880835086471
1961-1970,4.897754202111003,6.148641581687502,5.313380627547917,8.752743555327827,6.5029629008633885,0.0,4.901730150710534,5.0370212867923305,4.9489428658827075,4.464636005850584,5.106593583426657
1971-1980,4.369507359624931,3.6725726666214853,3.135762115749096,5.653041988395146,5.12313449199789,4.901730150710534,0.0,6.104701766942308,2.557604235081352,2.0821934303448684,2.9655251812025627
1981-1990,5.599407264651685,7.068250046986979,7.0019469161077454,10.458712046955203,7.158328376426478,5.0370212867923305,6.104701766942308,0.0,6.526088138224799,5.8491440212252215,6.890233132454433
1991-2000,4.665633552726548,2.829794243433044,2.193894661152769,5.224221666683367,5.222113450490629,4.9489428658827075,2.557604235081352,6.526088138224799,0.0,1.592839836130802,1.711021081911532
2001-2010,4.252131211249556,3.3420087009731416,2.6009289178757014,5.707733352048648,5.095407058004492,4.464636005850584,2.0821934303448684,5.8491440212252215,1.592839836130802,0.0,1.9811723151344112
2011-2018,4.954550836490852,3.0021765631413024,2.452007445975999,5.023544681858374,5.827880835086471,5.106593583426657,2.9655251812025627,6.890233132454433,1.711021081911532,1.9811723151344112,0.0
