timespan_1,timespan_2,distance,drift_magnitude,p_value
1941-1950,2001-2010,6,5.763385674502129,0.0
1971-1980,2001-2010,3,5.0816248013951295,0.003
1981-1990,2001-2010,2,4.414245114924641,0.005
1961-1970,2001-2010,4,5.07755919995134,0.036
