synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s42868,atmosphäre,1901-1910,1911-1920,0.06264337674568551,0.9341307014666103
s42868,atmosphäre,1911-1920,1921-1930,0.0758466412893353,0.2521566047202504
s42868,atmosphäre,1921-1930,1931-1940,0.02840727776799681,0.1280190915471872
s42868,atmosphäre,1931-1940,1941-1950,0.01007737959874537,0.4049769724684961
s42868,atmosphäre,1941-1950,1951-1960,0.030146259992415315,0.1389820409708557
s42868,atmosphäre,1951-1960,1961-1970,0.007907320242128209,0.23672025139209132
s42868,atmosphäre,1961-1970,1971-1980,0.016375866783004327,0.563738140103919
s42868,atmosphäre,1971-1980,1981-1990,0.023919218775647236,0.22741458958608288
s42868,atmosphäre,1981-1990,1991-2000,0.008693054802671104,0.45290444211056363
s42868,atmosphäre,1991-2000,2001-2010,0.012793251084029664,0.14375350913564733
