event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1901-1910,1911-1920,5.0650956124373385,0.01,1,1911-1920,consecutive
1,1911-1920,1921-1930,7.591881836947488,0.008,1,1921-1930,consecutive
2,1971-1980,1981-1990,2.94635053498618,0.021,2,"1981-1990,1991-2000",consecutive
3,1991-2000,2001-2010,2.457971748136713,0.018,2,"2001-2010,2011-2018",consecutive
