synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s15791,block,1901-1910,1911-1920,0.055712344798235135,1.3851909240355682
s15791,block,1911-1920,1921-1930,0.07973741728611261,1.349644668007183
s15791,block,1921-1930,1931-1940,0.04968143250009688,0.4283024949543067
s15791,block,1931-1940,1941-1950,0.04698551194559665,0.05304175942566531
s15791,block,1941-1950,1951-1960,0.03780086779722561,0.19372644361141317
s15791,block,1951-1960,1961-1970,0.04650223070840791,0.35583346133133414
s15791,block,1961-1970,1971-1980,0.04534883046595911,0.47786657960266965
s15791,block,1971-1980,1981-1990,0.05694315170171648,0.11511896353438869
s15791,block,1981-1990,1991-2000,0.023425033093152105,0.2147629812543661
s15791,block,1991-2000,2001-2010,0.030994976595051557,0.09540169400299131
