,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.006,0.397,0.436,0.665,0.517,0.068,0.256,0.001,0.193,0.076,0.001
1911-1920,0.006,0.0,0.008,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921-1930,0.397,0.008,0.0,0.162,0.175,0.068,0.006,0.067,0.0,0.002,0.008,0.0
1931-1940,0.436,0.07,0.162,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941-1950,0.665,0.0,0.175,0.006,0.0,0.439,0.2,0.187,0.0,0.069,0.064,0.0
1951-1960,0.517,0.0,0.068,0.0,0.439,0.0,0.183,0.54,0.001,0.838,0.427,0.001
1961-1970,0.068,0.0,0.006,0.0,0.2,0.183,0.0,0.258,0.0,0.187,0.017,0.0
1971-1980,0.256,0.0,0.067,0.0,0.187,0.54,0.258,0.0,0.006,0.541,0.785,0.008
1981-1990,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.0,0.002,0.0,0.009
1991-2000,0.193,0.0,0.002,0.0,0.069,0.838,0.187,0.541,0.002,0.0,0.469,0.053
2001-2010,0.076,0.0,0.008,0.0,0.064,0.427,0.017,0.785,0.0,0.469,0.0,0.01
2011-2018,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.008,0.009,0.053,0.01,0.0
