,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1901-1910,0.0,5.924318230684923,5.890105753919967,7.42386717624586,6.3436642396693745,7.0498216861691185,7.923713087987158,8.100029550548449,8.846638602519649,6.927035465024087,7.324482775179953
1911-1920,5.924318230684923,0.0,5.730060697524467,6.5200138179387315,4.204231269289044,6.53151530468977,6.6300877232638245,6.968194806119546,7.646294512097553,6.503079569347397,6.302208100649593
1921-1930,5.890105753919967,5.730060697524467,0.0,4.384383035811456,4.7671791168458535,4.2351372365835935,5.029440585236927,4.490734197785827,5.421374925884022,3.7967284549337093,3.9612697728284396
1931-1940,7.42386717624586,6.5200138179387315,4.384383035811456,0.0,4.317553858842182,2.7746478721921966,3.6689298473515723,2.797087503694156,3.075231856652258,3.402799666046228,3.2345358705907916
1941-1950,6.3436642396693745,4.204231269289044,4.7671791168458535,4.317553858842182,0.0,4.918128362071843,4.501385016671673,4.715883401963249,5.329750562548333,4.791554779612227,4.202722414975145
1951-1960,7.0498216861691185,6.53151530468977,4.2351372365835935,2.7746478721921966,4.918128362071843,0.0,4.822093743543734,3.4552406434461718,3.956520629164153,3.2812002217889473,3.827239528789535
1961-1970,7.923713087987158,6.6300877232638245,5.029440585236927,3.6689298473515723,4.501385016671673,4.822093743543734,0.0,3.743082450856233,3.6112520587085255,4.822459541674249,3.4636934121356164
1971-1980,8.100029550548449,6.968194806119546,4.490734197785827,2.797087503694156,4.715883401963249,3.4552406434461718,3.743082450856233,0.0,2.553325763590001,3.407243855708697,2.871075966773129
1981-1990,8.846638602519649,7.646294512097553,5.421374925884022,3.075231856652258,5.329750562548333,3.956520629164153,3.6112520587085255,2.553325763590001,0.0,3.9890222416697516,3.360869775113478
2001-2010,6.927035465024087,6.503079569347397,3.7967284549337093,3.402799666046228,4.791554779612227,3.2812002217889473,4.822459541674249,3.407243855708697,3.9890222416697516,0.0,3.4745536971404003
2011-2018,7.324482775179953,6.302208100649593,3.9612697728284396,3.2345358705907916,4.202722414975145,3.827239528789535,3.4636934121356164,2.871075966773129,3.360869775113478,3.4745536971404003,0.0
