synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s63143,gesichtsmaske,1901-1910,1951-1960,2.745770807847862,0.13662561088782268
s63143,gesichtsmaske,1951-1960,1991-2000,1.3036547071994844,0.11176492419996094
