,1901-1910,1911-1920,1921-1930,1931-1940,1971-1980,1991-2000,2001-2010,2011-2018
1901-1910,0.0,5.186147793788711,9.961096417932394,9.635311618478907,11.407038611537649,9.303705659976615,7.42104244566319,10.31887261584972
1911-1920,5.186147793788711,0.0,7.636506515052578,9.04730852469689,9.626028934295086,7.287313001004651,5.854468821385166,10.500944032243689
1921-1930,9.961096417932394,7.636506515052578,0.0,13.547413371245137,9.410526754632613,7.693394363314052,10.931063015580214,16.774493199315817
1931-1940,9.635311618478907,9.04730852469689,13.547413371245137,0.0,14.678662121779785,13.104903680361666,10.761454129695286,10.961548191180805
1971-1980,11.407038611537649,9.626028934295086,9.410526754632613,14.678662121779785,0.0,9.201226264173027,11.673920947025064,17.30953314288529
1991-2000,9.303705659976615,7.287313001004651,7.693394363314052,13.104903680361666,9.201226264173027,0.0,9.79364733573866,15.815206456218984
2001-2010,7.42104244566319,5.854468821385166,10.931063015580214,10.761454129695286,11.673920947025064,9.79364733573866,0.0,9.571140432938494
2011-2018,10.31887261584972,10.500944032243689,16.774493199315817,10.961548191180805,17.30953314288529,15.815206456218984,9.571140432938494,0.0
