1911-1920,1921-1930,1931-1940,1971-1980,1991-2000,2001-2010,2011-2018
0.2598405783926999,0.0798885742271388,-0.129033163189888,-0.46539776027202606,0.6142871379852295,-0.4071807861328125,0.37267638246218365
0.07070350205456766,-0.14671569621121439,0.38349777460098267,-0.19526135921478271,-0.09210985898971558,0.17333552241325378,0.18665008743604028
0.13576669880637415,0.2438546579193186,-0.18880006670951843,-0.0798846185207367,0.25270670652389526,0.17276917397975922,-0.6580168257157009
-0.04340827685815318,-0.05907162803190724,-0.20164275169372559,-0.024737954139709473,-0.043546438217163086,0.2760065793991089,0.04655466477076209
0.09116570623936476,-0.14671292687179865,0.13902954012155533,-0.17922953888773918,-0.04753211955539882,0.5843543976079673,-0.11156542350848514
-0.07181369063133997,-0.03354441079621512,0.21286329627037048,-0.029410481452941895,-0.07527154684066772,0.23912763595581055,-0.0758860011895498
-0.24625726430504413,0.17209904282181354,-0.37713897228240967,0.18088507652282715,-0.03525424003601074,-0.07611992955207825,0.16650916139284766
0.07998798290888476,0.09651931126912427,-0.3789135813713074,0.41516298055648804,0.030659914016723633,-0.41237586736679077,-0.048501431941986084
-0.17876994940969682,-0.21933209564950729,-0.03691874444484711,-0.152623251080513,0.33088886737823486,0.2487022876739502,0.1547797520955403
0.16869439281247278,0.18278299920536856,-0.2653672695159912,0.3436609357595444,-0.002442866563796997,-0.22144520096480846,-0.5336517759909233
-0.06595699978923353,0.241711457501407,-0.031532928347587585,-0.45337308943271637,0.28139472007751465,0.017215266823768616,-0.006976321339607239
0.02317161913271293,-0.0032993113553081432,0.07385563850402832,-0.6065332293510437,0.4392266869544983,-0.07014349102973938,0.3323286473751068
-0.026227337066774048,-0.07737531816517862,-0.3474198877811432,0.9332615286111832,-0.4903172701597214,0.11893802881240845,-0.10334944725036621
0.15366613671735485,0.24442189379974644,-0.4080624580383301,0.5036919116973877,-0.2210153341293335,-0.0034250617027282715,-0.4609383145968119
-0.008899686030215737,0.2904261621750064,-0.04363316297531128,-0.06753060221672058,-0.07038772106170654,-0.05808649957180023,-0.2216673046350479
0.03450317515267276,0.10892366038428403,-0.24297600984573364,0.02118140459060669,0.4385058879852295,-0.35365521907806396,0.1912667155265808
0.1302595311016948,-0.010639651230087976,-0.2135654240846634,0.13646449148654938,0.24880105257034302,-0.17862533032894135,-0.16347875073552132
