synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s41895,kurs,1901-1910,1911-1920,0.11745759989313383,0.051187031670716455
s41895,kurs,1911-1920,1921-1930,0.10722232823041782,0.04308443058709752
s41895,kurs,1921-1930,1931-1940,0.07539896227137452,0.08471281335483626
s41895,kurs,1931-1940,1941-1950,0.0846281131524993,0.050621949842310714
s41895,kurs,1941-1950,1951-1960,0.07246789303104632,0.030045914869056785
s41895,kurs,1951-1960,1961-1970,0.06317189368667037,0.10658180546105375
s41895,kurs,1961-1970,1971-1980,0.10691348892090216,0.07789388476711656
s41895,kurs,1971-1980,1981-1990,0.07573240941626411,0.10772540614972582
s41895,kurs,1981-1990,1991-2000,0.09152135770315428,0.03869004348876182
s41895,kurs,1991-2000,2001-2010,0.12404828821569801,0.27692160756892253
