,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.416,0.373,0.079,0.415,0.287,0.251,0.282,0.442,0.436,0.397,0.784
1911-1920,0.416,0.0,0.03,0.062,0.502,0.389,0.549,0.48,0.69,0.27,0.074,0.645
1921-1930,0.373,0.03,0.0,0.165,0.648,0.009,0.053,0.032,0.38,0.034,0.233,0.327
1931-1940,0.079,0.062,0.165,0.0,0.742,0.144,0.315,0.312,0.342,0.294,0.448,0.324
1941-1950,0.415,0.502,0.648,0.742,0.0,0.248,0.338,0.613,0.882,0.708,0.614,0.644
1951-1960,0.287,0.389,0.009,0.144,0.248,0.0,0.779,0.501,0.286,0.208,0.012,0.471
1961-1970,0.251,0.549,0.053,0.315,0.338,0.779,0.0,0.875,0.338,0.372,0.09,0.368
1971-1980,0.282,0.48,0.032,0.312,0.613,0.501,0.875,0.0,0.567,0.524,0.085,0.571
1981-1990,0.442,0.69,0.38,0.342,0.882,0.286,0.338,0.567,0.0,0.651,0.51,0.675
1991-2000,0.436,0.27,0.034,0.294,0.708,0.208,0.372,0.524,0.651,0.0,0.43,0.727
2001-2010,0.397,0.074,0.233,0.448,0.614,0.012,0.09,0.085,0.51,0.43,0.0,0.718
2011-2018,0.784,0.645,0.327,0.324,0.644,0.471,0.368,0.571,0.675,0.727,0.718,0.0
