timespan_1,timespan_2,distance,drift_magnitude,p_value
1921-1930,1951-1960,3,342.1523205829666,0.009
1951-1960,2001-2010,5,326.66555817249935,0.012
1911-1920,1921-1930,1,204.50302382472006,0.03
1921-1930,1971-1980,5,315.28573452032794,0.032
1921-1930,1991-2000,7,212.53052566915594,0.034
