,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000,2001-2010,2011-2018
1901-1910,0.0,13.758533890057658,16.92391333560696,15.036848927436289,15.498373109653624,13.28629441640158,21.764987127657943,25.57820069525472,16.246348264084038
1911-1920,13.758533890057658,0.0,15.736893206361827,13.729590069064416,13.757486079216324,11.665532646082008,17.135091397441208,21.84842892159552,11.629312338427445
1921-1930,16.92391333560696,15.736893206361827,0.0,17.80884064688371,16.987540277679727,16.447161103557374,20.959217953911025,27.37855855024335,16.706057387337633
1931-1940,15.036848927436289,13.729590069064416,17.80884064688371,0.0,10.389859879227394,12.033914223734644,21.059409671923024,24.535232579275448,13.532887063844832
1941-1950,15.498373109653624,13.757486079216324,16.987540277679727,10.389859879227394,0.0,14.506647197266151,21.34262608485229,25.828082119388792,12.370506869550063
1951-1960,13.28629441640158,11.665532646082008,16.447161103557374,12.033914223734644,14.506647197266151,0.0,20.594015785900794,23.726441103538857,15.358272282750335
1991-2000,21.764987127657943,17.135091397441208,20.959217953911025,21.059409671923024,21.34262608485229,20.594015785900794,0.0,23.93946529721464,13.002096458925925
2001-2010,25.57820069525472,21.84842892159552,27.37855855024335,24.535232579275448,25.828082119388792,23.726441103538857,23.93946529721464,0.0,22.54442010359699
2011-2018,16.246348264084038,11.629312338427445,16.706057387337633,13.532887063844832,12.370506869550063,15.358272282750335,13.002096458925925,22.54442010359699,0.0
