1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1991-2000,2001-2010,2011-2018
-0.11584027980764708,0.6792700750132402,-0.8459761440753937,0.28865333646535873,-0.07183919847011566,0.12426111148670316,0.009654394816607237,0.14646330724159878
0.5057246958216032,-0.5186847423513731,0.8402585685253143,0.004917412996292114,-0.5172964483499527,0.11917973309755325,0.2993819788098335,-0.025737181305885315
-0.09063182274500525,0.2440522710482279,0.037020109593868256,0.26906634122133255,-0.5988087058067322,0.9287285413593054,-1.383073529228568,0.6498726705710094
-0.35520248984297115,0.0413981017967065,-0.23574911057949066,-0.21214964985847473,0.1892668381333351,-0.13532118313014507,1.2774446811527014,-1.0257416764895122
-0.0614082564910253,-0.8062191406885783,1.1510415747761726,0.45311080664396286,-1.0609480738639832,0.23741888254880905,0.760420449078083,-0.5771229503055414
0.7084892640511196,-0.6047315249840419,0.12522049993276596,-0.017888426780700684,-0.08626048266887665,0.1390083897858858,-0.012060040608048439,0.2435936431090037
-0.23312097415328026,-0.30973074212670326,0.5288833305239677,-0.5046008750796318,0.5501130595803261,0.12805482372641563,0.550288911908865,-0.956326795121034
-0.1135228077570597,0.06386450926462806,0.6563937738537788,-0.3668837621808052,0.1648463010787964,0.33426074869930744,0.9165771137923002,-1.1588750655452411
-0.3651067117849986,0.6238594750563304,-0.18398231267929077,-0.3290749192237854,0.6967220604419708,-1.1482267128303647,-0.4901186777278781,0.9551925286650658
0.14227356513341272,-0.17349245150883996,0.059993594884872437,-0.4507112205028534,0.7570986151695251,0.4442320205271244,1.0420310758054256,-1.5346680134534836
0.09023750325044,0.06795232991377509,-0.05916875600814819,0.12555164098739624,0.10983520746231079,0.4216805100440979,0.2889270558953285,-0.7854635193943977
0.4028115912030141,0.5551229075839123,-0.8247426562011242,0.1551453284919262,0.26792605221271515,-0.14067041873931885,-0.11192025244235992,0.09926775346199672
0.6304657955964407,-0.39010333021481836,-0.2413533627986908,0.5413309037685394,-0.18270152807235718,0.20208288729190826,0.16965828835964203,-0.30488403886556625
0.3490121110032002,-0.523758557314674,-0.016727086156606674,-0.2235909216105938,0.5717470943927765,-0.3663578722625971,-0.026300563476979733,-0.16136889066547155
0.103921456883351,-0.04855401689807573,-0.08906164020299911,0.03195410221815109,0.3547055907547474,-0.08718486689031124,-0.4266477208584547,0.3888069565097491
-0.7963912139336269,0.03711059192816418,-0.3433876633644104,0.49847275018692017,0.04940839111804962,0.0777391092851758,0.6698872400447726,-0.9897865280508995
-0.059121655921141325,-0.011673403282960237,-0.7066618204116821,0.2291894555091858,-0.02659398317337036,0.9809392616152763,-0.24625598639249802,-0.1287807673215866
1.0789396439989407,-0.4634046231706937,0.09635263681411743,-0.4944635033607483,0.41689063608646393,0.16042515262961388,0.2173471637070179,-0.4909039785464605
0.15584381545583406,0.6105905634661516,-0.7057278510183096,-0.12527270056307316,0.05087864026427269,0.06674459017813206,1.0695699695497751,-1.0990901365876198
0.47194086636106175,-0.3100968065361182,0.01172008365392685,-0.17809275537729263,-0.3153619170188904,0.33669521659612656,0.23246724158525467,0.06192692120869954
-0.7717223030825456,0.47192181771000224,-0.36985012143850327,0.009107761085033417,-0.10936441645026207,-0.20118380058556795,0.4973466703668237,-0.2747749115029971
-0.5413294037183126,0.5932148595650991,-0.1058037020266056,-0.6148981116712093,0.43814721051603556,-0.1603559460490942,0.15107679087668657,-0.09612399588028589
0.7292946465313435,-0.9578415043652058,0.31623074412345886,-0.3731832206249237,1.052237369120121,0.20723692886531353,0.4069793615490198,-1.2123240331808725
0.3220614530146122,0.06984728202223778,-0.5425858721137047,-0.4761569872498512,0.6009980887174606,0.21517436625435948,0.960098113398999,-1.250238334139188
-0.8238444328308105,1.5085710734128952,-1.0346438884735107,0.15571489930152893,-0.4403928220272064,0.7799568371847272,-0.24820293951779604,-0.18331635991732276
-0.5693020025889078,0.5678488711516062,-0.6793090812861919,0.07311446592211723,0.7801763117313385,-0.6047835890203714,0.8236202839761972,-0.8652268250783285
-0.6762524023652077,0.6365973725914955,-0.07720978558063507,0.29492471367120743,-0.7487663552165031,0.28131311759352684,-0.9292489849030972,1.404092475771904
-0.7380715608596802,0.3313407897949219,-0.5193972587585449,0.07501852512359619,0.7404229640960693,0.3518595155328512,-0.5435930546373129,0.10446196049451828
