,1901-1910,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990
1901-1910,0.0,94.14646731638712,89.17394394220267,139.7490453019863,117.60761896316308,123.35531758945454,132.9290914218248
1931-1940,94.14646731638712,0.0,48.79890084453854,111.34301848391108,78.4303434293565,71.64019341691436,93.87830698994885
1941-1950,89.17394394220267,48.79890084453854,0.0,119.17190418446899,77.36257711663892,80.32042251707733,92.01136602057275
1951-1960,139.7490453019863,111.34301848391108,119.17190418446899,0.0,120.84494529227236,141.26512194790283,159.63585777956544
1961-1970,117.60761896316308,78.4303434293565,77.36257711663892,120.84494529227236,0.0,89.59120886131673,101.63501301074187
1971-1980,123.35531758945454,71.64019341691436,80.32042251707733,141.26512194790283,89.59120886131673,0.0,85.38789808077048
1981-1990,132.9290914218248,93.87830698994885,92.01136602057275,159.63585777956544,101.63501301074187,85.38789808077048,0.0
