,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.267,0.006,0.003,0.018,0.192,0.197,0.014,0.002,0.0,0.0,0.005
1911-1920,0.267,0.0,0.178,0.032,0.134,0.513,0.752,0.1,0.335,0.0,0.0,0.05
1921-1930,0.006,0.178,0.0,0.058,0.119,0.118,0.147,0.016,0.001,0.0,0.0,0.002
1931-1940,0.003,0.032,0.058,0.0,0.016,0.061,0.017,0.005,0.0,0.0,0.0,0.004
1941-1950,0.018,0.134,0.119,0.016,0.0,0.271,0.282,0.258,0.135,0.0,0.001,0.109
1951-1960,0.192,0.513,0.118,0.061,0.271,0.0,0.449,0.172,0.103,0.0,0.0,0.042
1961-1970,0.197,0.752,0.147,0.017,0.282,0.449,0.0,0.156,0.404,0.0,0.002,0.256
1971-1980,0.014,0.1,0.016,0.005,0.258,0.172,0.156,0.0,0.96,0.004,0.033,0.472
1981-1990,0.002,0.335,0.001,0.0,0.135,0.103,0.404,0.96,0.0,0.001,0.028,0.657
1991-2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.493,0.051
2001-2010,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.033,0.028,0.493,0.0,0.441
2011-2018,0.005,0.05,0.002,0.004,0.109,0.042,0.256,0.472,0.657,0.051,0.441,0.0
