timespan_1,timespan_2,distance,drift_magnitude,p_value
1901-1910,2001-2010,10,4.194572123655251,0.0
1901-1910,1991-2000,9,4.151858181840706,0.0
1911-1920,2001-2010,9,4.490557207290809,0.0
1911-1920,1991-2000,8,4.7946670876576425,0.0
1921-1930,1991-2000,7,5.157449671299235,0.0
1921-1930,2001-2010,8,4.997853393797619,0.0
1941-1950,1991-2000,5,4.56386773384213,0.0
1931-1940,1981-1990,5,5.073994099016305,0.0
1931-1940,1991-2000,6,4.8115361143883835,0.0
1951-1960,1991-2000,4,4.6471070137248045,0.0
1961-1970,1991-2000,3,4.391814987805738,0.0
1951-1960,2001-2010,5,4.645786266502359,0.0
1931-1940,2001-2010,7,4.91191075032785,0.0
1941-1950,2001-2010,6,4.371456249640425,0.001
1921-1930,1981-1990,6,4.502070804986065,0.001
1981-1990,1991-2000,1,4.012240297212969,0.001
1961-1970,2001-2010,4,4.378834583268038,0.002
1921-1930,2011-2018,9,4.824444974375971,0.002
1901-1910,1981-1990,8,4.5009934485058665,0.002
1901-1910,1931-1940,3,4.692874131765582,0.003
1931-1940,2011-2018,8,5.110270682431307,0.004
1971-1980,1991-2000,2,3.9777023083161644,0.004
1931-1940,1971-1980,4,5.017216052046382,0.005
1901-1910,2011-2018,11,4.738750301493378,0.005
1901-1910,1921-1930,2,4.2768301231993915,0.006
1901-1910,1971-1980,7,4.321805388568714,0.014
1921-1930,1971-1980,5,4.3801857894045515,0.016
1931-1940,1941-1950,1,4.790399214147277,0.016
1931-1940,1961-1970,3,4.826055345747113,0.017
1901-1910,1941-1950,4,4.289929582752797,0.018
1981-1990,2001-2010,2,3.938545583401653,0.028
1911-1920,1931-1940,2,4.822602691060516,0.032
1971-1980,2001-2010,3,3.9432774748130535,0.033
1951-1960,2011-2018,6,4.905850547988444,0.042
