,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2011-2018
1901-1910,0.0,26.239465565533976,18.276685268189617,7.829938072181527,8.558292125602877,17.150569311348395,13.601165852985162,13.123960140323996,17.533808321219823,18.394462147321978,11.365797620238133
1911-1920,26.239465565533976,0.0,32.3266513809849,27.902340333219783,23.35831641381462,33.58028663037905,19.52198220912599,29.668975296133716,32.463498882229196,31.720229409184512,29.765161523335742
1921-1930,18.276685268189617,32.3266513809849,0.0,17.741004663038474,19.397075060331094,23.32202331207984,21.94061469931682,21.311459811950407,23.154118962341197,23.35739544538879,20.99840919385348
1931-1940,7.829938072181527,27.902340333219783,17.741004663038474,0.0,9.71698517156272,16.91513613998438,15.029555998328052,13.821943063736677,17.424642675135928,18.46448229530724,11.021117046009305
1941-1950,8.558292125602877,23.35831641381462,19.397075060331094,9.71698517156272,0.0,19.26414735568261,11.536046419545064,14.225389894630819,18.31097065048382,18.86566383121286,11.828447435694933
1951-1960,17.150569311348395,33.58028663037905,23.32202331207984,16.91513613998438,19.26414735568261,0.0,22.820013075157675,20.03420163646062,23.39137342981676,22.80873080373149,20.419473018488983
1961-1970,13.601165852985162,19.52198220912599,21.94061469931682,15.029555998328052,11.536046419545064,22.820013075157675,0.0,17.03625866518008,21.48334017634397,21.01785450846371,17.021030031850632
1971-1980,13.123960140323996,29.668975296133716,21.311459811950407,13.821943063736677,14.225389894630819,20.03420163646062,17.03625866518008,0.0,20.11892403888118,20.481246316809482,15.850948601169616
1981-1990,17.533808321219823,32.463498882229196,23.154118962341197,17.424642675135928,18.31097065048382,23.39137342981676,21.48334017634397,20.11892403888118,0.0,25.463589034631912,19.654640111281747
1991-2000,18.394462147321978,31.720229409184512,23.35739544538879,18.46448229530724,18.86566383121286,22.80873080373149,21.01785450846371,20.481246316809482,25.463589034631912,0.0,20.395165788259273
2011-2018,11.365797620238133,29.765161523335742,20.99840919385348,11.021117046009305,11.828447435694933,20.419473018488983,17.021030031850632,15.850948601169616,19.654640111281747,20.395165788259273,0.0
