,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.12,0.121,0.23,0.011,0.078,0.041,0.065,0.048,0.0,0.016,0.024
1911-1920,0.12,0.0,0.516,0.061,0.013,0.039,0.063,0.044,0.035,0.003,0.007,0.007
1921-1930,0.121,0.516,0.0,0.388,0.035,0.227,0.269,0.34,0.344,0.038,0.125,0.296
1931-1940,0.23,0.061,0.388,0.0,0.619,0.724,0.168,0.145,0.338,0.003,0.077,0.235
1941-1950,0.011,0.013,0.035,0.619,0.0,0.345,0.785,0.257,0.341,0.195,0.277,0.245
1951-1960,0.078,0.039,0.227,0.724,0.345,0.0,0.385,0.377,0.585,0.0,0.008,0.172
1961-1970,0.041,0.063,0.269,0.168,0.785,0.385,0.0,0.286,0.811,0.145,0.01,0.029
1971-1980,0.065,0.044,0.34,0.145,0.257,0.377,0.286,0.0,0.516,0.014,0.0,0.035
1981-1990,0.048,0.035,0.344,0.338,0.341,0.585,0.811,0.516,0.0,0.168,0.307,0.297
1991-2000,0.0,0.003,0.038,0.003,0.195,0.0,0.145,0.014,0.168,0.0,0.077,0.059
2001-2010,0.016,0.007,0.125,0.077,0.277,0.008,0.01,0.0,0.307,0.077,0.0,0.666
2011-2018,0.024,0.007,0.296,0.235,0.245,0.172,0.029,0.035,0.297,0.059,0.666,0.0
