synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s23151,flügel,1901-1910,1911-1920,0.019668595808384738,0.14730024886238244
s23151,flügel,1911-1920,1921-1930,0.008704236042124216,0.33210462025375753
s23151,flügel,1921-1930,1931-1940,0.035769313478192954,0.2558485973888444
s23151,flügel,1931-1940,1941-1950,0.01881770286769988,0.14805232656843062
s23151,flügel,1941-1950,1951-1960,0.07392800053662911,0.25666818147278797
s23151,flügel,1951-1960,1961-1970,0.010329264287174613,0.31492987517901533
s23151,flügel,1961-1970,1971-1980,0.007578872443094084,0.2760420277144952
s23151,flügel,1971-1980,1981-1990,0.005363511994430149,0.18925263933712308
s23151,flügel,1981-1990,1991-2000,0.006474966024017506,0.20104807358700583
s23151,flügel,1991-2000,2001-2010,0.03296722328015867,1.3204240440277024
