1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
0.16686816501799,-0.13962663920960477,0.05317857660151816,-0.0993759451495545,-0.11452143555874252,0.12056213960211765,0.07456023189805303,0.07488543143240262,-0.19520386020608602,0.05739142123742827,0.03716021937615544
-0.11607723746511366,0.0664075303538473,-0.04865774648213708,-0.011569384524637877,0.2144324337950103,-0.18927696207438105,0.18700408266820745,-0.06402642679053779,-0.1560603060183071,-0.12564242817461493,0.26039282406265496
0.1884898177168074,0.050942453996993486,-0.14528698363416903,0.1727719943992816,-0.07254420946549131,0.16942911896534185,-0.2407094850296191,0.16527707251701867,-0.06915053335195852,-0.10251204499841801,0.09487881394056213
0.28686736530366064,-0.18054986959219643,-0.23112270719296224,0.19565958800996924,0.05214557949600468,0.12651124439572775,-0.06659465499368367,0.03597826031493205,-0.08361920020764782,0.078604645760996,0.026798140515862878
-0.28887236522150644,0.06457123526080333,0.07272510170131113,-0.0039434103524541575,-0.18741565917394923,0.08241909000902406,0.0730605585391031,-0.08718592495493155,-0.059810325902487554,0.10764900827780369,-0.1343834051596267
-0.0017286571321868116,0.07921932807668969,0.13803839673464363,0.026237796540386105,-0.09185616040308581,-0.11595170526334672,0.012449625733436304,-0.07984543204599734,0.09218546371197414,0.06201704551598858,-0.1154241482218524
0.18294134027003742,-0.05726194347955274,-0.10084139958426758,0.03805140115029815,0.21759113075218323,-0.056529457057996474,0.026591424804692176,-0.08327557808336089,0.261837436391839,-0.221863789749997,0.2224060223836984
0.26151762476206575,-0.0528920371920486,-0.03520648704992757,-0.08564360784898117,0.06429901774505353,-0.058154812471200024,0.20652662688026235,0.15777736978203644,-0.1677104181188735,-0.06407181396415196,0.16886187416790915
0.1686429538873627,0.06336268563036745,-0.07686865812394063,0.08309987903007672,-0.06065674201922498,-0.06663907531208249,0.08890592772878853,-0.11345598381377903,0.03786751923727848,-0.057155540279511904,0.037883209628092135
-0.06271391425344375,0.03645120821567477,-0.028640035690890797,-0.003907062816671303,-0.05095611890364027,0.21365297324955462,-0.11861090199912294,0.18718000686928338,-0.08557712458451058,-0.1319865820031347,0.030492055593762835
-0.27161098186302335,0.07074342433523109,0.2916694271906808,-0.27324454896935113,-0.05481315390824418,0.07548270477082139,-0.12788872466075651,-0.026600826575475578,0.20799309518188236,-0.027805185610694547,-0.024227627983488945
-0.06276641789228976,0.04997428777273774,0.09570549045865599,-0.02552143242154213,-0.2141255060658126,0.07959529728859022,0.10978571895656047,-0.05906785874463179,0.048998793533870155,-0.20011588013065712,-0.009981744539211773
0.14910887852467658,0.015878374331493084,-0.00416631483145663,-0.13170905961786528,0.1986237821556414,-0.07466535986030612,0.02133861723922048,0.022543763062533195,-0.0681525726403509,0.06150748806872541,-0.07758553932663526
-0.17045533156194603,0.02821065101103304,-0.07207959447358114,0.01042542908922428,-0.020247306057175285,0.08340397032518543,-0.12822481967947064,0.041681150500388675,-0.08584500750792873,-0.015271975924926129,-0.209586609687124
-0.19461663256735862,0.084436888115063,-0.0036092634136612317,-0.14814276134388316,0.15090048679995172,0.026637790760686314,-0.1236986456767601,-0.040962220260909954,0.05105850397653523,0.1251756577569592,-0.03152151126072139
0.17065126761919314,-0.11263251317063844,-0.07680192851536982,0.10234963248956491,0.05420371646388672,-0.11883435863500802,0.11159488187153255,-0.10663365061376606,0.01364108871313785,0.003111395120088567,-0.031767410480519065
-0.1909987822237636,0.026444617676621207,0.14748935542396596,-0.10554067435319181,-0.14544309553853824,0.34192200301275144,-0.03411228446399467,0.035922381164980866,-0.054368964720162616,-0.1933294259943068,0.05658097538564888
-0.3467272250060024,0.15171885807274446,-0.1594771855963847,0.06600911743161422,-0.08980974174808964,0.09842304308568278,0.06382726560182433,-0.10740772906836929,0.04206684555503584,-0.018723202071019573,-0.19147941908415628
-0.19311095403209955,-0.017564579749713816,0.24450263240047404,-0.21530311264925533,0.10688129811143793,-0.05732872998041494,0.004056192824945737,-0.09329841473669398,0.12193081194446198,0.07082213155393091,-0.045245912090382145
0.34371766759505307,0.002278678290936753,-0.15398612698993164,0.056653154144125084,0.237615962459382,-0.29018672715912575,-0.006919624028252747,0.17232087017858733,-0.1933281504549086,0.0818120448051819,0.021168967427200647
0.2782221205509072,-0.0741155814891755,0.04397252071145419,-0.08131128703887286,0.029741046754109227,0.014493107779692578,-0.11443014217942368,0.035677766474876915,0.17974473642007935,-0.0006542251711445096,-0.03510056515106885
