event_id,transition_from,transition_to,drift_magnitude,p_value,impact_duration,affected_timespans,event_type
0,1981-1990,1991-2000,6.828587772955295,0.018,1,1991-2000,consecutive
1,1991-2000,2001-2010,8.24350777493789,0.043,1,2001-2010,consecutive
2,1901-1910,1951-1960,6.807781377178082,0.03,5,"1911-1920,1921-1930,1931-1940,1941-1950,1951-1960",sudden_shift
