synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s7419,decke,1901-1910,1911-1920,0.006858894755174356,0.09733786929235543
s7419,decke,1911-1920,1921-1930,0.016164114349953518,0.25022793111230024
s7419,decke,1921-1930,1931-1940,0.010916415825285242,0.2315200580856061
s7419,decke,1931-1940,1941-1950,0.014348996985034997,0.22698553318421424
s7419,decke,1941-1950,1951-1960,0.013926959700583552,0.13743205428965855
s7419,decke,1951-1960,1961-1970,0.03595207210491326,0.2913055850119068
s7419,decke,1961-1970,1971-1980,0.017024470050174854,0.08685792982970132
s7419,decke,1971-1980,1981-1990,0.009644070080685201,0.15394992637651994
s7419,decke,1981-1990,1991-2000,0.013770676376676809,0.3659818515455169
s7419,decke,1991-2000,2001-2010,0.017047141550376316,0.19263005679462822
