synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9544,block,1901-1910,1911-1920,0.23647480108585248,0.49109575004738526
s9544,block,1911-1920,1921-1930,0.009357913076830945,0.344426979618443
s9544,block,1921-1930,1931-1940,0.06309902636081903,0.2683396972594892
s9544,block,1931-1940,1941-1950,0.0032499457983142547,0.18678369328809838
s9544,block,1941-1950,1951-1960,0.005784513804304989,0.4376428311338573
s9544,block,1951-1960,1961-1970,0.02989850662112538,0.17154309546877414
s9544,block,1961-1970,1971-1980,0.007532271264339262,0.3629701646339452
s9544,block,1971-1980,1981-1990,0.015834597901777377,0.12044615150765126
s9544,block,1981-1990,1991-2000,0.01382297521743026,0.180617270623798
s9544,block,1991-2000,2001-2010,0.00328428713740405,0.19264099388695166
