,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.876,0.252,0.647,0.926,0.149,0.569,0.655,0.049,0.0,0.111,0.167
1911-1920,0.876,0.0,0.12,0.63,0.972,0.071,0.602,0.76,0.021,0.001,0.049,0.131
1921-1930,0.252,0.12,0.0,0.416,0.112,0.685,0.396,0.358,0.31,0.394,0.647,0.577
1931-1940,0.647,0.63,0.416,0.0,0.622,0.37,0.435,0.505,0.163,0.05,0.456,0.387
1941-1950,0.926,0.972,0.112,0.622,0.0,0.088,0.636,1.0,0.037,0.025,0.086,0.098
1951-1960,0.149,0.071,0.685,0.37,0.088,0.0,0.646,0.309,0.718,0.772,0.657,0.562
1961-1970,0.569,0.602,0.396,0.435,0.636,0.646,0.0,0.658,0.36,0.564,0.642,0.596
1971-1980,0.655,0.76,0.358,0.505,1.0,0.309,0.658,0.0,0.181,0.26,0.393,0.451
1981-1990,0.049,0.021,0.31,0.163,0.037,0.718,0.36,0.181,0.0,0.091,0.075,0.397
1991-2000,0.0,0.001,0.394,0.05,0.025,0.772,0.564,0.26,0.091,0.0,0.525,0.116
2001-2010,0.111,0.049,0.647,0.456,0.086,0.657,0.642,0.393,0.075,0.525,0.0,0.216
2011-2018,0.167,0.131,0.577,0.387,0.098,0.562,0.596,0.451,0.397,0.116,0.216,0.0
