synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s9697,flügel,1901-1910,1911-1920,0.01479805103624206,0.11165893872279974
s9697,flügel,1911-1920,1921-1930,0.01916724589814869,0.0907807254502802
s9697,flügel,1921-1930,1931-1940,0.052176430256709275,0.7757950629175203
s9697,flügel,1931-1940,1941-1950,0.062455118835863944,0.6661716922588623
s9697,flügel,1941-1950,1951-1960,0.15742419478615371,0.7055783161720208
s9697,flügel,1951-1960,1961-1970,0.10465889067763459,0.8939831732297173
s9697,flügel,1961-1970,1971-1980,0.1804991653677503,0.20538120301876092
s9697,flügel,1971-1980,1981-1990,0.16448106576249535,0.4070465613337536
s9697,flügel,1981-1990,1991-2000,0.056071674969298047,0.25115646108265877
s9697,flügel,1991-2000,2001-2010,0.05375145814975193,1.46084522486931
