,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.573,0.721,0.409,0.099,0.137,0.422,0.025,0.383,0.158,0.136,0.074
1911-1920,0.573,0.0,0.8,0.951,0.252,0.572,0.474,0.063,0.467,0.347,0.272,0.197
1921-1930,0.721,0.8,0.0,0.698,0.077,0.123,0.56,0.026,0.567,0.274,0.297,0.096
1931-1940,0.409,0.951,0.698,0.0,0.55,0.755,0.82,0.135,0.39,0.535,0.503,0.445
1941-1950,0.099,0.252,0.077,0.55,0.0,0.628,0.261,0.046,0.062,0.087,0.096,0.231
1951-1960,0.137,0.572,0.123,0.755,0.628,0.0,0.722,0.054,0.268,0.437,0.174,0.595
1961-1970,0.422,0.474,0.56,0.82,0.261,0.722,0.0,0.392,0.734,0.296,0.247,0.425
1971-1980,0.025,0.063,0.026,0.135,0.046,0.054,0.392,0.0,0.312,0.176,0.129,0.301
1981-1990,0.383,0.467,0.567,0.39,0.062,0.268,0.734,0.312,0.0,0.24,0.334,0.28
1991-2000,0.158,0.347,0.274,0.535,0.087,0.437,0.296,0.176,0.24,0.0,0.443,0.394
2001-2010,0.136,0.272,0.297,0.503,0.096,0.174,0.247,0.129,0.334,0.443,0.0,0.181
2011-2018,0.074,0.197,0.096,0.445,0.231,0.595,0.425,0.301,0.28,0.394,0.181,0.0
