,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.334,0.73,0.652,0.1,0.074,0.015,0.005,0.0,0.108,0.002,0.002
1911-1920,0.334,0.0,0.869,0.337,0.047,0.039,0.019,0.004,0.002,0.009,0.016,0.025
1921-1930,0.73,0.869,0.0,0.646,0.247,0.233,0.003,0.002,0.001,0.011,0.003,0.001
1931-1940,0.652,0.337,0.646,0.0,0.49,0.869,0.564,0.798,0.227,0.6,0.166,0.161
1941-1950,0.1,0.047,0.247,0.49,0.0,0.293,0.298,0.108,0.008,0.218,0.048,0.03
1951-1960,0.074,0.039,0.233,0.869,0.293,0.0,0.455,0.373,0.003,0.501,0.008,0.033
1961-1970,0.015,0.019,0.003,0.564,0.298,0.455,0.0,0.385,0.0,0.223,0.0,0.006
1971-1980,0.005,0.004,0.002,0.798,0.108,0.373,0.385,0.0,0.011,0.047,0.087,0.082
1981-1990,0.0,0.002,0.001,0.227,0.008,0.003,0.0,0.011,0.0,0.0,0.1,0.066
1991-2000,0.108,0.009,0.011,0.6,0.218,0.501,0.223,0.047,0.0,0.0,0.0,0.003
2001-2010,0.002,0.016,0.003,0.166,0.048,0.008,0.0,0.087,0.1,0.0,0.0,0.449
2011-2018,0.002,0.025,0.001,0.161,0.03,0.033,0.006,0.082,0.066,0.003,0.449,0.0
