synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s14251,atmosphäre,1901-1910,1911-1920,0.026517178446568045,0.17475676107635243
s14251,atmosphäre,1911-1920,1921-1930,0.026594451220288733,0.23146157805162418
s14251,atmosphäre,1921-1930,1931-1940,0.029026408978557263,0.4658980094452798
s14251,atmosphäre,1931-1940,1941-1950,0.010165507116201669,0.25936128040005674
s14251,atmosphäre,1941-1950,1951-1960,0.029953438618127787,0.17699007444474477
s14251,atmosphäre,1951-1960,1961-1970,0.010987493067238355,0.17894534098726234
s14251,atmosphäre,1961-1970,1971-1980,0.010435471845661261,0.2947154456100922
s14251,atmosphäre,1971-1980,1981-1990,0.03533934233919575,1.0016971059454278
s14251,atmosphäre,1981-1990,1991-2000,0.011797802763350042,0.22257329560413583
s14251,atmosphäre,1991-2000,2001-2010,0.04462525970121026,0.1706215900719718
