1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
0.00592561422686351,-0.009872812494281416,0.009824767762079453,-0.001997637202361638,-0.003925530206678171,0.01161238479778752,0.009770390617124952,-0.011238768580619993,-0.010764676867233175
0.2688840370117179,-0.07577194522318997,0.4648479591747672,-0.6137786661708577,0.651040559102382,-0.3620235528434059,0.36998591039781326,-0.03504320160355623,-0.10368935811904167
-2.1808200384800323,0.6344792390267244,1.2334167602428217,-1.4870658858407362,-0.3398310882704596,1.1807898493943272,-0.1922663202791508,-0.830339739848208,0.13918362942434115
0.0306690258961152,0.025452201948522046,0.2310594055273853,0.07771666371504593,-0.8155029722090279,0.4726104357993449,0.21925756804870833,-0.04324077689038808,0.13941320861058848
-0.032669495872786,0.04572804531220653,-0.04055571314349604,0.01025290841980997,0.006382602533059445,-0.018054070447075743,-0.05441484741415037,0.044651819132669024,0.039096833597267844
0.3627390158534499,-0.05646302182952401,-0.18636380993636892,0.28260868345339074,-0.10090259196502815,-0.09190846510328265,0.02484713114628745,0.0550859870505519,0.049649369566806545
0.25106680653562824,-0.1735628234522001,0.01420486203089899,-0.4410991331689661,0.26271052944606965,-0.6920405528387176,0.8610597344792702,-0.20458045339271913,0.12425190907332206
-0.8034422939959427,-2.574968141456811,3.3871964946261386,-4.2318917525234205,-0.1670347963060621,5.159108057424621,-3.029240617246341,4.937266659992996,-6.212182041738302
0.058377205170765195,0.12347362902768294,-0.28147444622417594,0.23078675760514453,0.23685461498929986,-0.3078067320226631,-0.07509649091216765,-0.02982950786664401,0.15492368783921967
-4.303840343470952,-3.5077169756203403,10.418500537369525,-14.044918064914995,-4.268965074526413,20.102460141547702,-4.4785905475474195,9.718574884383663,-20.376170219913604
-0.04675923282722816,0.3898948577421334,-0.05506233349541645,-0.004187179835589583,-0.2589610178661782,0.9849548767405477,-0.7029454203717636,0.5451831019523563,-0.3554903023215311
-0.3917331955752128,0.3547943587391278,0.15216240600628517,-0.2187008031530162,-0.2677071625366807,0.6568175404901049,-0.8892234626395461,0.8354911692410467,-0.9674716899471898
0.029076554840768987,0.058656292064917404,-0.1048394699788387,0.02114619353427466,0.11045148809041294,-0.061059981608739156,-0.04598808326955994,0.08305534509721624,0.011706907902994446
-0.9039723287772752,0.4796005060211108,0.29996143780809703,3.4760172405351533,-7.8010699323245465,6.605523916033954,-2.168754980058381,0.33971594405430494,3.1417116772743974
0.7416700547372836,0.510277934826497,-2.0275894809497483,3.80299740179787,1.3714536779693196,-0.9322653681813895,-0.3209152175847336,-4.014213790680452,3.095963451170152
0.4680425212229473,-0.39351226303739406,0.49731510875295404,-0.34227878864137273,0.9832856293235508,-0.6127385722545837,-0.4455651331354271,0.8752475858696047,-1.2426615559285688
-0.05434269690584814,0.17319625856205556,-0.10225627336103471,0.4607325981662263,0.056819199983562774,0.16789236522654627,-1.056101526238137,0.2133251486906922,0.2055939111498094
0.594795857700336,-0.25671980778221726,-0.18014266165328718,0.5973197250852581,-0.34265985140310873,0.19602388708380536,-0.4443846028636803,-0.1482630293215475,0.3796546824516788
-1.667516172970629,2.4729284995108944,-1.0075673686791644,-0.10629904140596835,2.3380301254136224,-0.10497711037660551,2.1166978276137147,-3.5843167053755893,-2.6542603089924786
0.059386182563493956,-0.018553740946242098,-0.07298909903654285,0.1213868741499449,0.12126154552346896,-0.15240789584017228,-0.0371693103418996,-0.005948654839128098,0.0775263788358819
-0.03433003705167598,-0.12145517569774925,0.13327033741741762,-0.05423533663685831,-0.13453008643617587,-0.005065483975454033,-0.1448324520620658,0.38669087794679463,-0.2910627598964399
0.3530611147234405,-0.010069680685755034,-0.2783602414764541,0.274697520887753,0.27418123884126544,0.12180680132700838,-0.05867576073064951,-0.5735451413098203,0.2698987466433356
-0.23725445995050798,-0.20226526168402614,0.2098286094282269,-2.666310891678739,2.6045519645724973,-1.2585172547245165,1.1027170379730773,1.6684933046179449,-2.1561534429990488
0.17713654406819324,-0.7446566082749492,1.200131147724175,-0.6684755502426785,-0.41740608029067516,0.9522130148751395,-1.2846766911447047,0.8999021219630395,-1.121799512015235
-0.23274951260546217,-2.145334303382767,3.657848399990816,-3.6967824326587575,-3.2834408626991456,-1.6931293724806284,0.6634607220237907,4.969021414556811,-3.131584346294402
0.2990738379130684,-0.48379219303138443,0.47662082392500904,0.05965232284542932,-0.11553858952330687,-0.3331128682868627,-0.027424213944962528,0.6264885391459188,-0.3653787045041099
0.12153524132738665,-0.04607450153962363,0.09251517322491794,-0.16051291130718393,0.2643494172953069,-0.008475241154529078,-0.024263882374560286,-0.34954283223487437,0.017961821796733043
-1.6651218778394927,0.19814900628900034,1.093576923070028,0.7692209016338865,3.3452886428151842,0.2682319024166482,-2.4842524232286394,-1.4944604060983124,-1.9680232751754048
-0.14855281205550241,-0.25708666007693215,0.34514945848048595,-0.15762541119942508,0.282703245324748,-0.15303889623323053,-0.30258473413008635,0.17115639435748264,0.077966627935248
1.2768580332480006,0.5974022761513904,-0.30323458957234894,0.3977111681287582,2.5422300838649146,-5.029127003310563,3.2160606528547673,-2.358895642935268,2.381300812767398
0.010234528542911181,0.20427360359186209,-0.03162042847406188,0.9402175223716104,-0.9982452112848736,0.272465564479882,0.2996761968528684,-0.0407225386990655,-1.2498103907752423
-0.17617492988657424,-0.09753111777609264,0.12267973929194564,-0.03841533086792415,-0.0138175404530817,0.1472605768978209,-0.18404509766083776,0.16749122318641474,-0.14673103070667676
0.37961414319149256,-0.8608300742104973,3.0659522270490145,-4.978310335500794,5.0348293384803195,3.4294182148991847,-0.095851739541148,-3.354837488519248,-2.4299900512541495
-0.34645307035546524,-0.31981643629545464,0.3790276811965839,0.3188459042047091,-0.12950473858342904,-0.19018173247179646,0.34819544753849957,-0.2961269780592893,0.754346413718116
-0.018027747425423624,-0.017893420917113156,0.04364386838864942,-0.08290892172827508,-0.09836437727790326,0.0602916941808706,0.04385336055561451,0.0018821727143981115,-0.04773152346212056
0.158989266332493,-0.1759315339237406,0.1598828237642047,0.08542929053900461,-0.5305794887244701,-0.1331610605120659,0.03076537549495706,0.51293660152343,0.1806511705921543
0.09289992925738333,0.19945951279358454,-0.1761230556184139,0.2319002437808283,0.4206066361761519,-0.5417274750357906,0.4505214094438337,-0.7870275731288618,0.007819693896078395
0.01715219097101628,0.021378472083952382,0.06197830409729399,-0.011414661608235344,0.20600207685492933,-0.238915878865118,0.11730861007941495,-0.0066803043608062995,-0.12465605752602699
-0.44462444967390446,-0.6370870378285645,2.140817445208956,-0.9631326675075673,0.20242865490061845,-2.390393258302243,1.4579623673901416,-0.2088754166838953,-0.06402761993869532
0.4043349932829141,-1.0197371997573352,0.9697109914212074,-0.8063557943479616,0.6913550634469301,1.5828191988266909,-1.0133958444450837,-0.4105701675979043,-1.5703210234642029
0.13839284316050193,-0.18624125300054084,-0.1542733360221843,0.1738370379050287,-0.5797495703279439,0.15378447099552525,0.09423596813823237,0.16454738924900691,0.09550364694047359
-0.5156927849112785,0.551343306123973,-0.35754927994583674,-0.3834045040720059,-1.3210413471928666,0.12699774771251482,1.1340240649201652,0.5503991204404062,-0.35535524623288256
0.029264638978281465,0.21281751817497463,0.025089982273406974,0.06542061217607431,-0.14961072163922462,0.13562642811954806,-0.33795404458686595,0.26671346274169505,0.024284777862410234
0.3245956707845923,-0.06572066811819674,-0.16651667999538888,0.3166801371731204,-0.29577497013711507,-0.25165425305702277,0.3195973222228614,0.1929667499877753,-0.1665224732771035
-2.097678836095742,-0.2596774578294756,1.2581835907680912,0.6644736056989302,-2.9517060092517333,5.020242755289203,-8.560909324703797,4.753231857156244,-1.5035131362176735
-0.36989060885028613,0.05269366499609518,0.13125374571097148,-0.5303803884557314,0.5503079915153127,-1.2747106861516642,0.8532998756477328,0.11551094582324395,-0.3764264029600928
0.026190121634967645,-0.006180316414693354,-0.04917143180063427,0.07623138234392146,-0.0629221489278799,-0.19623299588921012,0.08924670478357283,-0.1360148958656536,0.09676555042425469
-1.0575049388606703,0.680255122922246,-0.6971631369409441,0.0036139392487291033,0.03542855586523985,0.595723886478257,-1.0470328967228082,0.6056565318537014,0.5858456941862262
0.1135171790716909,-0.38129082558613553,0.3413312978147568,0.061432262428498224,-0.18972207801250207,0.27772199752054166,-0.0809525750521006,-0.48065464766796234,0.5473393607403962
0.1948616086448594,-0.5414059049545155,0.1483134182681834,-0.18919400517263796,0.21087436238303778,-0.35611795898913945,0.33118843827961064,0.16541391146839945,0.049128721077595985
