,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.407,0.329,0.658,1.0,1.0,1.0,0.344,0.704,0.2,0.179,0.441
1911-1920,0.407,0.0,0.723,0.093,0.249,1.0,0.742,0.258,0.533,0.376,0.617,0.715
1921-1930,0.329,0.723,0.0,0.134,0.247,0.479,0.877,0.121,0.116,0.547,0.559,0.396
1931-1940,0.658,0.093,0.134,0.0,0.322,0.417,0.684,0.335,0.682,0.052,0.046,0.2
1941-1950,1.0,0.249,0.247,0.322,0.0,0.747,1.0,1.0,1.0,0.179,0.139,0.39
1951-1960,1.0,1.0,0.479,0.417,0.747,0.0,0.754,0.507,0.683,0.436,0.449,0.657
1961-1970,1.0,0.742,0.877,0.684,1.0,0.754,0.0,1.0,1.0,1.0,0.855,1.0
1971-1980,0.344,0.258,0.121,0.335,1.0,0.507,1.0,0.0,0.351,0.171,0.137,0.205
1981-1990,0.704,0.533,0.116,0.682,1.0,0.683,1.0,0.351,0.0,0.096,0.103,0.529
1991-2000,0.2,0.376,0.547,0.052,0.179,0.436,1.0,0.171,0.096,0.0,0.694,0.282
2001-2010,0.179,0.617,0.559,0.046,0.139,0.449,0.855,0.137,0.103,0.694,0.0,0.175
2011-2018,0.441,0.715,0.396,0.2,0.39,0.657,1.0,0.205,0.529,0.282,0.175,0.0
