synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s11625,flügel,1901-1910,1911-1920,0.5404053574344854,0.18053011164415128
s11625,flügel,1911-1920,1921-1930,0.29104845956493874,0.6386551036457369
s11625,flügel,1921-1930,1931-1940,0.7675584389531515,0.3616058535533743
s11625,flügel,1931-1940,1941-1950,0.0860004246616911,0.09205296833906193
s11625,flügel,1941-1950,1951-1960,0.6597322612316838,0.1946960960308452
s11625,flügel,1951-1960,1961-1970,1.2539526577020397,1.0228778709721433
s11625,flügel,1961-1970,1971-1980,0.4074501233689009,0.10056937959647178
s11625,flügel,1971-1980,1981-1990,1.1960661906998558,0.2773905161623355
s11625,flügel,1981-1990,1991-2000,0.8246416371203658,0.4536491108244501
s11625,flügel,1991-2000,2001-2010,0.2938239398274681,0.82427702247033
