1991-2000,2001-2010
13.151208346709609,-17.815354347229004
10.415819525718689,-7.784862995147705
-0.06698176264762878,-6.300841808319092
5.759723901748657,-1.9161601066589355
-15.524792194366455,16.270429611206055
-15.12865138053894,11.622789144515991
19.267151683568954,-19.699856758117676
-0.8795815706253052,9.718962788581848
1.2432702481746674,-13.91552996635437
19.672173261642456,-29.024609565734863
0.8994816541671753,-4.907225251197815
-10.864708185195923,-4.251669406890869
-5.893635094165802,2.121121883392334
-11.562516212463379,13.596845626831055
5.977148771286011,1.4955615997314453
-29.7705140709877,22.861546516418457
0.09080922603607178,7.7217801213264465
-11.978933587670326,22.45147705078125
-15.880466759204865,26.19680881500244
16.146515369415283,-5.696593284606934
5.17741060256958,-4.160613313317299
9.467361450195312,3.7079367637634277
5.335946559906006,-3.4688186645507812
-5.647557735443115,-3.7802109718322754
2.112191140651703,5.388034343719482
0.40010160207748413,-11.036872863769531
14.09300982952118,-20.55556058883667
17.728336215019226,-8.877899169921875
11.294110298156738,-6.006053924560547
0.35010647773742676,0.5155658721923828
20.904953718185425,-28.26369881629944
10.05686092376709,-10.244913935661316
3.5046616196632385,17.899272918701172
-0.8703632354736328,-1.9105701446533203
-6.590175151824951,-3.4696388244628906
0.7227025032043457,11.652453899383545
3.544589400291443,0.23450303077697754
2.626984655857086,-2.387298107147217
3.766884505748749,11.957973897457123
16.87877008318901,-15.93843349814415
19.762240290641785,-14.374828040599823
19.692564964294434,-13.925532042980194
11.005254030227661,-14.625229597091675
10.501656025648117,-20.155046939849854
4.343277886509895,-5.388464450836182
0.03898978233337402,-8.61406672000885
6.167691230773926,-10.149356842041016
18.012340426445007,-31.92719554901123
-2.3928492069244385,7.037314176559448
10.565252155065536,-16.756986141204834
-6.658191114664078,3.1337976455688477
-3.334434747695923,6.304478168487549
1.3379356861114502,4.319777488708496
11.870715260505676,-2.1307201385498047
-15.917338848114014,5.156252861022949
-2.3084557056427,3.7022128105163574
15.617860853672028,-10.713677883148193
6.4001986384391785,-12.664575278759003
6.625414133071899,-7.865231513977051
10.382285833358765,-17.066575527191162
-1.304079830646515,-10.144757628440857
-3.288115620613098,7.663761854171753
3.806941866874695,-7.753093600273132
-15.83770227432251,18.8726806640625
-5.177616711705923,4.6410499243065715
21.04143536090851,-4.762213706970215
16.608582496643066,-5.8488359451293945
13.883891925215721,1.5285100936889648
-26.100587844848633,23.68108081817627
4.962209699675441,-13.970905780792236
0.6449482440948486,11.664371490478516
-8.253876686096191,17.26292324066162
-12.242556869983673,7.768967390060425
11.401185512542725,-15.663703203201294
12.977438926696777,-18.616266429424286
-13.549896717071533,14.26648211479187
-5.065264701843262,7.572454452514648
1.5143508911132812,-13.475000381469727
6.2667224407196045,-6.0077314376831055
-14.63739064335823,16.884687662124634
-4.475877642631531,9.01170039176941
-3.8545945584774017,6.471922650933266
24.0173017680645,-17.01872730255127
0.10810470581054688,2.490323066711426
10.251144468784332,-22.867430686950684
19.83499526977539,-12.881409168243408
-19.67823028564453,9.387982368469238
7.825387239456177,0.7543818950653076
-0.9656742215156555,6.457590341567993
6.162216871976852,5.038178712129593
2.635031297802925,-8.424631834030151
-3.9387065172195435,8.889178276062012
14.079385876655579,-13.085116386413574
0.4714105725288391,0.8377714157104492
13.641279637813568,-6.261473655700684
-10.627462923526764,23.35706090927124
8.558360293507576,-2.3650185614824295
-13.047971487045288,28.510721683502197
14.311229467391968,1.7463102340698242
-7.238909006118774,-2.48946475982666
-7.595966577529907,15.33766222000122
19.465633809566498,-15.877757489681244
-1.590647578239441,5.214576721191406
1.8715869188308716,-6.2023844718933105
3.1265347003936768,4.247518539428711
34.68214821815491,-35.184908866882324
-6.454540252685547,15.690065860748291
-7.978816866874695,24.542178630828857
-1.7657990455627441,1.4231557846069336
15.227692052721977,-11.939764022827148
-17.2301127910614,18.478961944580078
26.258710861206055,-21.598065853118896
22.527729511260986,-25.40177011489868
16.394029319286346,-14.976489543914795
-7.338700652122498,16.753223419189453
1.2393472418189049,-2.8633363246917725
-6.358045846223831,-5.941471576690674
-26.141080141067505,19.18648886680603
10.83593225479126,-15.568684577941895
38.301525592803955,-40.533493518829346
29.342845678329468,-26.256524115800858
16.29744791984558,-13.305650234222412
-15.287419319152832,5.189981460571289
-0.8061457276344299,6.910970211029053
8.22738492488861,-12.62056303024292
11.336833953857422,-17.4337100982666
-0.27083253860473633,-2.6690555810928345
9.726551532745361,-23.629638671875
-11.449465990066528,9.907301902770996
-24.88431751728058,25.782771408557892
-0.23790079355239868,-10.50472342967987
23.96166491508484,-28.97320795059204
6.179299354553223,-11.29918384552002
11.923438668251038,-8.53554916381836
1.0632281303405762,0.9078996181488037
-0.07756656408309937,-6.938701629638672
2.1438335180282593,-8.00053858757019
-23.22730779647827,6.960654258728027
14.920590996742249,-10.498022079467773
4.9195897579193115,2.2153377532958984
13.041653275489807,-25.94032096862793
-3.865464448928833,-5.270510673522949
42.759448528289795,-52.66674327850342
-4.0436015129089355,22.245760440826416
15.576733827590942,-11.703113161027431
-3.0127053260803223,-0.7909091711044312
-2.94711971282959,10.815071180462837
-16.84416675567627,19.24869441986084
5.789137184619904,0.9486207962036133
-5.543797731399536,13.530684471130371
5.606684848666191,-7.273717880249023
-8.9177405834198,5.433929681777954
3.0229904651641846,-1.0867242813110352
-17.808641836047173,-4.776890754699707
-17.613931894302368,9.913800477981567
-18.092206351459026,19.93882703781128
0.897844672203064,7.6791558265686035
-20.5823974609375,12.211123943328857
-10.075917482376099,20.230137825012207
-9.1381596326828,3.530726432800293
6.839542269706726,6.549152255058289
-7.857650876045227,-0.9762725830078125
14.294796824455261,1.0150575637817383
-7.183118581771851,5.7024126052856445
9.741149254143238,-13.178510665893555
-8.21548867225647,10.226142644882202
-0.7249090075492859,1.4664936065673828
5.4117655754089355,-12.111276149749756
0.5454846024513245,-1.5825567245483398
15.205503165721893,-2.92124080657959
13.492218494415283,-18.00898838043213
1.8886711597442627,14.444867372512817
23.375046968460083,-33.266661643981934
-0.5412998199462891,7.405637264251709
-11.467468619346619,12.33580207824707
-15.346319437026978,9.345905423164368
-2.199406862258911,-0.5314693450927734
6.409232199192047,3.6272547245025635
-2.4307234287261963,10.62062406539917
-5.388124197721481,13.40164041519165
2.0071513056755066,-2.8885507583618164
6.961092412471771,-14.725617408752441
2.797579288482666,9.210723996162415
-3.1870447397232056,10.977964878082275
-6.3333174884319305,5.133941791951656
7.8265061378479,-12.281309366226196
20.89777274429798,-24.58046579360962
-0.27125969529151917,-7.738789081573486
-16.439100980758667,0.23211669921875
11.921320378780365,-3.727341651916504
4.608161449432373,2.9493600726127625
-10.203845977783203,20.03018045425415
-6.481194794178009,-2.2936887741088867
3.887148857116699,0.9070591926574707
-3.1411218643188477,7.566677659749985
13.541255712509155,0.2407522201538086
-4.159972667694092,9.433393001556396
16.257742762565613,-23.119633674621582
11.60336720943451,-17.981033325195312
-15.654495000839233,21.519103050231934
25.286842942237854,-17.92548942565918
-7.146413326263428,9.93248724937439
-1.2218022346496582,3.125901222229004
4.279894471168518,-8.462207317352295
-10.368919968605042,3.9277079105377197
11.644711256027222,-4.68433678150177
12.84662389755249,-3.9505116939544678
3.132103741168976,3.1516575813293457
-14.784820556640625,-1.168191909790039
14.261154174804688,-17.383241176605225
-1.758144497871399,-12.145155549049377
-3.6852163076400757,-15.365561485290527
-4.390270538628101,4.483736515045166
5.615686297416687,0.5299863815307617
9.914396047592163,-12.357393741607666
17.196430802345276,-29.904046058654785
2.7599399387836456,-1.5424308776855469
-5.6367104053497314,13.221894264221191
10.795424968004227,-3.8105982542037964
-21.530908346176147,33.52718257904053
-34.88697934895754,46.48623085021973
0.4312852621078491,1.0177507400512695
14.605059623718262,-16.82978990674019
-9.076796233654022,11.806207656860352
9.692597150802612,-13.904568672180176
-12.321741342544556,-6.895902633666992
-4.266673669219017,6.966958522796631
-6.940932512283325,4.338495254516602
3.755934476852417,-5.907752513885498
-5.747182250022888,-4.008328437805176
-10.196707010269165,8.593262016773224
0.5978240966796875,-9.025966882705688
11.65363883972168,17.056793212890625
-0.9003684818744659,0.18508246541023254
3.989570915699005,-2.4000320434570312
11.965456366539001,-10.716465950012207
-10.51235692948103,12.650614738464355
-16.927672386169434,24.756128787994385
1.9806604385375977,0.8669075965881348
2.4658100605010986,-6.43963623046875
-18.090581238269806,20.168334007263184
-18.576971471309662,20.771989345550537
-11.014211177825928,10.79055355489254
-6.576510235667229,10.55490791797638
-0.6870359182357788,8.54318356513977
11.8391352891922,-1.2531976699829102
8.015795230865479,-0.030806541442871094
-0.9364018440246582,11.382972478866577
-8.889423608779907,18.369816780090332
