,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,2001-2010,2011-2018
1901-1910,0.0,4.2647885410428765,3.252008330094771,5.868786920437829,5.1324142881397465,4.965942503842137,4.700482864245938,4.240328560489973,5.117235932249919,5.723283415864777,5.253127190662674
1911-1920,4.2647885410428765,0.0,2.506933840328372,3.0952247458431645,2.3391689689893704,4.237408249100837,2.656423957680906,3.9850171271170827,4.138562828869102,3.2313077302172513,3.345732895649496
1921-1930,3.252008330094771,2.506933840328372,0.0,3.898632369574579,2.7907825481383433,4.020511288220592,2.704158401283184,3.126607282417293,4.427534597090553,3.861210199144963,3.674320354690159
1931-1940,5.868786920437829,3.0952247458431645,3.898632369574579,0.0,2.5954480270405784,4.3151072142074165,3.0980531380169696,5.243855163200548,4.981181453301427,3.8220060654521895,3.618078330871667
1941-1950,5.1324142881397465,2.3391689689893704,2.7907825481383433,2.5954480270405784,0.0,4.475172760394496,2.5980302149161645,3.768573583432882,4.31259540569404,2.711106856063787,3.125592996738454
1951-1960,4.965942503842137,4.237408249100837,4.020511288220592,4.3151072142074165,4.475172760394496,0.0,3.731828067240211,4.487581605105317,4.8932488699249905,5.441104332250506,5.352468569168358
1961-1970,4.700482864245938,2.656423957680906,2.704158401283184,3.0980531380169696,2.5980302149161645,3.731828067240211,0.0,3.8529897891764526,4.785338525887128,3.7587595757388046,3.804969442563698
1971-1980,4.240328560489973,3.9850171271170827,3.126607282417293,5.243855163200548,3.768573583432882,4.487581605105317,3.8529897891764526,0.0,4.778973845128924,4.30767414712988,4.915582617004471
1981-1990,5.117235932249919,4.138562828869102,4.427534597090553,4.981181453301427,4.31259540569404,4.8932488699249905,4.785338525887128,4.778973845128924,0.0,4.531911800448025,4.941952267283229
2001-2010,5.723283415864777,3.2313077302172513,3.861210199144963,3.8220060654521895,2.711106856063787,5.441104332250506,3.7587595757388046,4.30767414712988,4.531911800448025,0.0,3.825030637131435
2011-2018,5.253127190662674,3.345732895649496,3.674320354690159,3.618078330871667,3.125592996738454,5.352468569168358,3.804969442563698,4.915582617004471,4.941952267283229,3.825030637131435,0.0
