,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.411,0.325,0.075,0.203,0.188,0.256,0.651,0.768,0.019,0.025,0.981
1911-1920,0.411,0.0,0.564,0.074,0.1,0.118,0.1,0.587,0.602,0.049,0.029,0.991
1921-1930,0.325,0.564,0.0,0.129,0.246,0.265,0.209,0.394,0.647,0.107,0.077,0.873
1931-1940,0.075,0.074,0.129,0.0,0.485,0.265,0.307,0.195,0.183,0.016,0.042,0.313
1941-1950,0.203,0.1,0.246,0.485,0.0,0.393,0.374,0.177,0.258,0.065,0.167,0.338
1951-1960,0.188,0.118,0.265,0.265,0.393,0.0,0.818,0.596,0.833,0.136,0.071,0.212
1961-1970,0.256,0.1,0.209,0.307,0.374,0.818,0.0,0.81,0.968,0.051,0.062,0.512
1971-1980,0.651,0.587,0.394,0.195,0.177,0.596,0.81,0.0,0.848,0.476,0.2,0.917
1981-1990,0.768,0.602,0.647,0.183,0.258,0.833,0.968,0.848,0.0,0.492,0.185,0.982
1991-2000,0.019,0.049,0.107,0.016,0.065,0.136,0.051,0.476,0.492,0.0,0.188,0.967
2001-2010,0.025,0.029,0.077,0.042,0.167,0.071,0.062,0.2,0.185,0.188,0.0,0.803
2011-2018,0.981,0.991,0.873,0.313,0.338,0.212,0.512,0.917,0.982,0.967,0.803,0.0
