synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s11135,kartenspiel,1901-1910,1911-1920,0.022657963860512113,0.07882356051069213
s11135,kartenspiel,1911-1920,1921-1930,0.01446707443821214,0.3525702902142359
s11135,kartenspiel,1921-1930,1931-1940,0.06476592963819386,1.4511803849496043
s11135,kartenspiel,1931-1940,1941-1950,0.06879757107742218,0.30296491505584533
s11135,kartenspiel,1941-1950,1951-1960,0.0680770143702394,2.5495469371800974
s11135,kartenspiel,1951-1960,1961-1970,0.10448977707841661,1.8393315571299906
s11135,kartenspiel,1961-1970,1971-1980,0.07487456596997137,0.14971533046028512
s11135,kartenspiel,1971-1980,1981-1990,0.0976242858894685,0.4561093549351393
s11135,kartenspiel,1981-1990,1991-2000,0.0035625697827706064,0.2783569032544317
s11135,kartenspiel,1991-2000,2001-2010,0.01133982185938924,0.47816027945215195
