,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.006,0.0,0.012,0.228,0.537,0.47,0.002,0.043,0.05,0.002,0.073
1911-1920,0.006,0.0,0.152,0.393,0.125,0.263,0.397,0.065,0.582,0.458,0.268,0.012
1921-1930,0.0,0.152,0.0,0.008,0.016,0.017,0.044,0.026,0.212,0.175,0.481,0.009
1931-1940,0.012,0.393,0.008,0.0,0.042,0.129,0.243,0.03,0.13,0.228,0.104,0.021
1941-1950,0.228,0.125,0.016,0.042,0.0,0.992,0.616,0.084,0.191,0.498,0.071,0.41
1951-1960,0.537,0.263,0.017,0.129,0.992,0.0,0.731,0.104,0.295,0.694,0.056,0.582
1961-1970,0.47,0.397,0.044,0.243,0.616,0.731,0.0,0.494,0.293,0.654,0.109,0.582
1971-1980,0.002,0.065,0.026,0.03,0.084,0.104,0.494,0.0,0.068,0.121,0.056,0.018
1981-1990,0.043,0.582,0.212,0.13,0.191,0.295,0.293,0.068,0.0,0.72,0.278,0.272
1991-2000,0.05,0.458,0.175,0.228,0.498,0.694,0.654,0.121,0.72,0.0,0.394,0.723
2001-2010,0.002,0.268,0.481,0.104,0.071,0.056,0.109,0.056,0.278,0.394,0.0,0.074
2011-2018,0.073,0.012,0.009,0.021,0.41,0.582,0.582,0.018,0.272,0.723,0.074,0.0
