,1901-1910,1911-1920,1921-1930,1931-1940,1951-1960,2011-2018
1901-1910,0.0,18.42553461461665,23.08771079090284,18.745679819739273,21.80334108649171,19.20821674219111
1911-1920,18.42553461461665,0.0,20.408969484672618,13.65584760502535,17.26855246269774,10.166727084188459
1921-1930,23.08771079090284,20.408969484672618,0.0,21.099948556998747,24.016992734090362,21.459667089988407
1931-1940,18.745679819739273,13.65584760502535,21.099948556998747,0.0,18.433557007801895,14.247907825851607
1951-1960,21.80334108649171,17.26855246269774,24.016992734090362,18.433557007801895,0.0,18.744236823271045
2011-2018,19.20821674219111,10.166727084188459,21.459667089988407,14.247907825851607,18.744236823271045,0.0
