synset,lexeme,from_timespan,to_timespan,wasserstein,kl_divergence
s10206,decke,1901-1910,1911-1920,0.01909670574283518,0.2386696694516382
s10206,decke,1911-1920,1921-1930,0.012869887005265757,0.04644572522225575
s10206,decke,1921-1930,1931-1940,0.015979297520078387,0.0804770038352163
s10206,decke,1931-1940,1941-1950,0.015505845039164783,0.42890760928474697
s10206,decke,1941-1950,1951-1960,0.012745292272223527,0.09692430449148715
s10206,decke,1951-1960,1961-1970,0.009721368391712122,0.2550722738235367
s10206,decke,1961-1970,1971-1980,0.028602899155137664,0.22775187346374898
s10206,decke,1971-1980,1981-1990,0.009307940318058653,0.16577210267750067
s10206,decke,1981-1990,1991-2000,0.023094193391582325,0.1972595295861054
s10206,decke,1991-2000,2001-2010,0.017458318392040137,0.09360938132346533
