,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,15.274455368215293,16.518227904663537,15.327422561505081,21.64996704208875,18.99770252673005,19.199477800058588,17.389844400020753,13.076511215599046,13.02984707738077,14.093966682369857
1911-1920,15.274455368215293,0.0,13.827563658219296,12.92259823259097,21.34057470219255,17.784331962773077,17.055581534930703,14.758419508967783,9.647698517415934,10.217063726393993,11.817762666048788
1921-1930,16.518227904663537,13.827563658219296,0.0,13.54946050500533,22.119075227251038,18.25381939694841,16.89827848110574,16.671755660548765,10.46552001044734,11.159739882603706,12.46080004136795
1931-1940,15.327422561505081,12.92259823259097,13.54946050500533,0.0,21.71163095429211,17.174527437096348,15.177232908370744,14.137353532686927,9.36484794113656,10.190124262213326,11.213286317961327
1941-1950,21.64996704208875,21.34057470219255,22.119075227251038,21.71163095429211,0.0,25.122976038535125,24.887477322615062,21.836337176686275,18.289802350282734,16.342064978830397,17.689818554209563
1961-1970,18.99770252673005,17.784331962773077,18.25381939694841,17.174527437096348,25.122976038535125,0.0,19.242107338187854,19.50539937866688,15.635906165444618,15.989361409865783,16.716095599733496
1971-1980,19.199477800058588,17.055581534930703,16.89827848110574,15.177232908370744,24.887477322615062,19.242107338187854,0.0,17.217635070463874,13.592569095572884,14.356896832793277,15.365457391748855
1981-1990,17.389844400020753,14.758419508967783,16.671755660548765,14.137353532686927,21.836337176686275,19.50539937866688,17.217635070463874,0.0,12.226503753228753,12.320861849878177,14.088892366900499
1991-2000,13.076511215599046,9.647698517415934,10.46552001044734,9.36484794113656,18.289802350282734,15.635906165444618,13.592569095572884,12.226503753228753,0.0,4.446614532744132,7.388371280365841
2001-2010,13.02984707738077,10.217063726393993,11.159739882603706,10.190124262213326,16.342064978830397,15.989361409865783,14.356896832793277,12.320861849878177,4.446614532744132,0.0,6.880490833280097
2011-2018,14.093966682369857,11.817762666048788,12.46080004136795,11.213286317961327,17.689818554209563,16.716095599733496,15.365457391748855,14.088892366900499,7.388371280365841,6.880490833280097,0.0
