,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.401,0.465,0.332,0.711,0.52,0.082,0.372,0.369,0.019,0.033,0.209
1911-1920,0.401,0.0,0.831,0.351,0.52,0.284,0.019,0.177,0.101,0.021,0.03,0.554
1921-1930,0.465,0.831,0.0,0.383,0.411,0.248,0.018,0.337,0.305,0.018,0.079,0.673
1931-1940,0.332,0.351,0.383,0.0,0.803,0.43,0.036,0.176,0.091,0.009,0.087,0.42
1941-1950,0.711,0.52,0.411,0.803,0.0,0.892,0.337,0.582,0.261,0.34,0.494,0.224
1951-1960,0.52,0.284,0.248,0.43,0.892,0.0,0.924,0.936,0.348,0.238,0.214,0.152
1961-1970,0.082,0.019,0.018,0.036,0.337,0.924,0.0,0.224,0.114,0.008,0.025,0.03
1971-1980,0.372,0.177,0.337,0.176,0.582,0.936,0.224,0.0,0.517,0.152,0.214,0.314
1981-1990,0.369,0.101,0.305,0.091,0.261,0.348,0.114,0.517,0.0,0.052,0.05,0.145
1991-2000,0.019,0.021,0.018,0.009,0.34,0.238,0.008,0.152,0.052,0.0,0.226,0.115
2001-2010,0.033,0.03,0.079,0.087,0.494,0.214,0.025,0.214,0.05,0.226,0.0,0.301
2011-2018,0.209,0.554,0.673,0.42,0.224,0.152,0.03,0.314,0.145,0.115,0.301,0.0
