,1901-1910,1911-1920,1921-1930,1931-1940,1941-1950,1951-1960,1961-1970,1971-1980,1981-1990,1991-2000,2001-2010,2011-2018
1901-1910,0.0,0.611,0.172,0.488,0.225,0.481,0.621,0.215,0.308,0.004,0.096,0.106
1911-1920,0.611,0.0,0.514,0.663,0.351,0.481,0.53,0.068,0.367,0.0,0.012,0.124
1921-1930,0.172,0.514,0.0,0.384,0.226,0.781,0.202,0.019,0.237,0.0,0.003,0.004
1931-1940,0.488,0.663,0.384,0.0,0.977,0.785,0.759,0.207,0.499,0.006,0.057,0.097
1941-1950,0.225,0.351,0.226,0.977,0.0,0.545,0.575,0.602,0.564,0.003,0.067,0.089
1951-1960,0.481,0.481,0.781,0.785,0.545,0.0,0.708,0.181,0.729,0.0,0.021,0.021
1961-1970,0.621,0.53,0.202,0.759,0.575,0.708,0.0,0.32,0.611,0.017,0.225,0.121
1971-1980,0.215,0.068,0.019,0.207,0.602,0.181,0.32,0.0,0.436,0.038,0.466,0.131
1981-1990,0.308,0.367,0.237,0.499,0.564,0.729,0.611,0.436,0.0,0.002,0.146,0.095
1991-2000,0.004,0.0,0.0,0.006,0.003,0.0,0.017,0.038,0.002,0.0,0.151,0.161
2001-2010,0.096,0.012,0.003,0.057,0.067,0.021,0.225,0.466,0.146,0.151,0.0,0.167
2011-2018,0.106,0.124,0.004,0.097,0.089,0.021,0.121,0.131,0.095,0.161,0.167,0.0
